TLD,Dose Medida (Dm),Dose Calculada (Dc),Ponto Medido X (rm_x),Ponto Medido Y (rm_y),Ponto Calculado X (rc_x),Ponto Calculado Y (rc_y)
,4458,4551,-9,18,-12,17
,4458,4552,-9,18,-11,17
,4458,4552,-9,18,-10,17
,4458,4551,-9,18,-9,17
,4458,4551,-9,18,-8,17
,4458,4550,-9,18,-7,17
,4458,4551,-9,18,-6,17
,4458,4559,-9,18,-12,16
,4458,4560,-9,18,-11,16
,4458,4560,-9,18,-10,16
,4458,4559,-9,18,-9,16
,4458,4559,-9,18,-8,16
,4458,4559,-9,18,-7,16
,4458,4559,-9,18,-6,16
,4458,4565,-9,18,-12,15
,4458,4565,-9,18,-11,15
,4458,4565,-9,18,-10,15
,4458,4565,-9,18,-9,15
,4458,4564,-9,18,-8,15
,4458,4564,-9,18,-7,15
,4458,4565,-9,18,-6,15
75,4439,4300,-18,18,-21,21
,4439,4352,-18,18,-20,21
,4439,4384,-18,18,-19,21
,4439,4404,-18,18,-18,21
,4439,4417,-18,18,-17,21
,4439,4426,-18,18,-16,21
,4439,4432,-18,18,-15,21
,4439,4347,-18,18,-21,20
,4439,4398,-18,18,-20,20
,4439,4431,-18,18,-19,20
,4439,4452,-18,18,-18,20
,4439,4466,-18,18,-17,20
,4439,4475,-18,18,-16,20
,4439,4481,-18,18,-15,20
,4439,4375,-18,18,-21,19
,4439,4427,-18,18,-20,19
,4439,4460,-18,18,-19,19
,4439,4482,-18,18,-18,19
,4439,4496,-18,18,-17,19
,4439,4505,-18,18,-16,19
,4439,4511,-18,18,-15,19
,4439,4393,-18,18,-21,18
,4439,4446,-18,18,-20,18
,4439,4480,-18,18,-19,18
,4439,4502,-18,18,-18,18
,4439,4516,-18,18,-17,18
,4439,4526,-18,18,-16,18
,4439,4532,-18,18,-15,18
,4439,4404,-18,18,-21,17
,4439,4457,-18,18,-20,17
,4439,4492,-18,18,-19,17
,4439,4514,-18,18,-18,17
,4439,4529,-18,18,-17,17
,4439,4538,-18,18,-16,17
,4439,4544,-18,18,-15,17
,4439,4411,-18,18,-21,16
,4439,4465,-18,18,-20,16
,4439,4500,-18,18,-19,16
,4439,4522,-18,18,-18,16
,4439,4537,-18,18,-17,16
,4439,4546,-18,18,-16,16
,4439,4552,-18,18,-15,16
,4439,4416,-18,18,-21,15
,4439,4470,-18,18,-20,15
,4439,4505,-18,18,-19,15
,4439,4527,-18,18,-18,15
,4439,4542,-18,18,-17,15
,4439,4551,-18,18,-16,15
,4439,4557,-18,18,-15,15
190,4444,4563,18,9,15,12
,4444,4557,18,9,16,12
,4444,4547,18,9,17,12
,4444,4532,18,9,18,12
,4444,4509,18,9,19,12
,4444,4474,18,9,20,12
,4444,4419,18,9,21,12
,4444,4563,18,9,15,11
,4444,4557,18,9,16,11
,4444,4547,18,9,17,11
,4444,4532,18,9,18,11
,4444,4509,18,9,19,11
,4444,4474,18,9,20,11
,4444,4419,18,9,21,11
,4444,4562,18,9,15,10
,4444,4556,18,9,16,10
,4444,4546,18,9,17,10
,4444,4531,18,9,18,10
,4444,4508,18,9,19,10
,4444,4473,18,9,20,10
,4444,4418,18,9,21,10
,4444,4562,18,9,15,9
,4444,4555,18,9,16,9
,4444,4545,18,9,17,9
,4444,4530,18,9,18,9
,4444,4507,18,9,19,9
,4444,4472,18,9,20,9
,4444,4417,18,9,21,9
,4444,4561,18,9,15,8
,4444,4554,18,9,16,8
,4444,4545,18,9,17,8
,4444,4529,18,9,18,8
,4444,4506,18,9,19,8
,4444,4471,18,9,20,8
,4444,4416,18,9,21,8
,4444,4560,18,9,15,7
,4444,4554,18,9,16,7
,4444,4544,18,9,17,7
,4444,4529,18,9,18,7
,4444,4506,18,9,19,7
,4444,4470,18,9,20,7
,4444,4416,18,9,21,7
,4444,4560,18,9,15,6
,4444,4554,18,9,16,6
,4444,4544,18,9,17,6
,4444,4529,18,9,18,6
,4444,4506,18,9,19,6
,4444,4471,18,9,20,6
,4444,4416,18,9,21,6
159,4530,4569,9,9,6,12
,4530,4569,9,9,7,12
,4530,4569,9,9,8,12
,4530,4570,9,9,9,12
,4530,4570,9,9,10,12
,4530,4571,9,9,11,12
,4530,4570,9,9,12,12
,4530,4569,9,9,6,11
,4530,4569,9,9,7,11
,4530,4569,9,9,8,11
,4530,4570,9,9,9,11
,4530,4571,9,9,10,11
,4530,4571,9,9,11,11
,4530,4570,9,9,12,11
,4530,4569,9,9,6,10
,4530,4569,9,9,7,10
,4530,4569,9,9,8,10
,4530,4570,9,9,9,10
,4530,4570,9,9,10,10
,4530,4570,9,9,11,10
,4530,4570,9,9,12,10
,4530,4568,9,9,6,9
,4530,4568,9,9,7,9
,4530,4568,9,9,8,9
,4530,4569,9,9,9,9
,4530,4569,9,9,10,9
,4530,4570,9,9,11,9
,4530,4569,9,9,12,9
,4530,4567,9,9,6,8
,4530,4567,9,9,7,8
,4530,4567,9,9,8,8
,4530,4568,9,9,9,8
,4530,4569,9,9,10,8
,4530,4569,9,9,11,8
,4530,4568,9,9,12,8
,4530,4566,9,9,6,7
,4530,4566,9,9,7,7
,4530,4567,9,9,8,7
,4530,4567,9,9,9,7
,4530,4568,9,9,10,7
,4530,4568,9,9,11,7
,4530,4568,9,9,12,7
,4530,4566,9,9,6,6
,4530,4566,9,9,7,6
,4530,4566,9,9,8,6
,4530,4567,9,9,9,6
,4530,4568,9,9,10,6
,4530,4568,9,9,11,6
,4530,4568,9,9,12,6
157,4533,4571,0,9,-3,12
,4533,4571,0,9,-2,12
,4533,4571,0,9,-1,12
,4533,4571,0,9,0,12
,4533,4571,0,9,1,12
,4533,4570,0,9,2,12
,4533,4570,0,9,3,12
,4533,4571,0,9,-3,11
,4533,4571,0,9,-2,11
,4533,4571,0,9,-1,11
,4533,4571,0,9,0,11
,4533,4570,0,9,1,11
,4533,4570,0,9,2,11
,4533,4570,0,9,3,11
,4533,4570,0,9,-3,10
,4533,4571,0,9,-2,10
,4533,4570,0,9,-1,10
,4533,4570,0,9,0,10
,4533,4570,0,9,1,10
,4533,4569,0,9,2,10
,4533,4569,0,9,3,10
,4533,4569,0,9,-3,9
,4533,4569,0,9,-2,9
,4533,4569,0,9,-1,9
,4533,4569,0,9,0,9
,4533,4569,0,9,1,9
,4533,4568,0,9,2,9
,4533,4568,0,9,3,9
,4533,4568,0,9,-3,8
,4533,4568,0,9,-2,8
,4533,4568,0,9,-1,8
,4533,4567,0,9,0,8
,4533,4567,0,9,1,8
,4533,4567,0,9,2,8
,4533,4567,0,9,3,8
,4533,4567,0,9,-3,7
,4533,4567,0,9,-2,7
,4533,4567,0,9,-1,7
,4533,4566,0,9,0,7
,4533,4566,0,9,1,7
,4533,4566,0,9,2,7
,4533,4566,0,9,3,7
,4533,4566,0,9,-3,6
,4533,4566,0,9,-2,6
,4533,4566,0,9,-1,6
,4533,4565,0,9,0,6
,4533,4565,0,9,1,6
,4533,4565,0,9,2,6
,4533,4565,0,9,3,6
215,4520,4570,-9,9,-12,12
,4520,4571,-9,9,-11,12
,4520,4571,-9,9,-10,12
,4520,4571,-9,9,-9,12
,4520,4570,-9,9,-8,12
,4520,4570,-9,9,-7,12
,4520,4570,-9,9,-6,12
,4520,4570,-9,9,-12,11
,4520,4571,-9,9,-11,11
,4520,4571,-9,9,-10,11
,4520,4571,-9,9,-9,11
,4520,4570,-9,9,-8,11
,4520,4570,-9,9,-7,11
,4520,4570,-9,9,-6,11
,4520,4570,-9,9,-12,10
,4520,4570,-9,9,-11,10
,4520,4570,-9,9,-10,10
,4520,4570,-9,9,-9,10
,4520,4570,-9,9,-8,10
,4520,4570,-9,9,-7,10
,4520,4570,-9,9,-6,10
,4520,4569,-9,9,-12,9
,4520,4570,-9,9,-11,9
,4520,4570,-9,9,-10,9
,4520,4569,-9,9,-9,9
,4520,4569,-9,9,-8,9
,4520,4569,-9,9,-7,9
,4520,4569,-9,9,-6,9
,4520,4568,-9,9,-12,8
,4520,4569,-9,9,-11,8
,4520,4569,-9,9,-10,8
,4520,4569,-9,9,-9,8
,4520,4568,-9,9,-8,8
,4520,4568,-9,9,-7,8
,4520,4568,-9,9,-6,8
,4520,4568,-9,9,-12,7
,4520,4568,-9,9,-11,7
,4520,4568,-9,9,-10,7
,4520,4568,-9,9,-9,7
,4520,4567,-9,9,-8,7
,4520,4567,-9,9,-7,7
,4520,4567,-9,9,-6,7
,4520,4568,-9,9,-12,6
,4520,4568,-9,9,-11,6
,4520,4568,-9,9,-10,6
,4520,4568,-9,9,-9,6
,4520,4567,-9,9,-8,6
,4520,4567,-9,9,-7,6
,4520,4566,-9,9,-6,6
210,4479,4420,-18,9,-21,12
,4479,4474,-18,9,-20,12
,4479,4509,-18,9,-19,12
,4479,4532,-18,9,-18,12
,4479,4547,-18,9,-17,12
,4479,4556,-18,9,-16,12
,4479,4563,-18,9,-15,12
,4479,4420,-18,9,-21,11
,4479,4474,-18,9,-20,11
,4479,4509,-18,9,-19,11
,4479,4532,-18,9,-18,11
,4479,4547,-18,9,-17,11
,4479,4556,-18,9,-16,11
,4479,4563,-18,9,-15,11
,4479,4420,-18,9,-21,10
,4479,4474,-18,9,-20,10
,4479,4508,-18,9,-19,10
,4479,4531,-18,9,-18,10
,4479,4546,-18,9,-17,10
,4479,4556,-18,9,-16,10
,4479,4562,-18,9,-15,10
,4479,4419,-18,9,-21,9
,4479,4473,-18,9,-20,9
,4479,4507,-18,9,-19,9
,4479,4530,-18,9,-18,9
,4479,4545,-18,9,-17,9
,4479,4555,-18,9,-16,9
,4479,4561,-18,9,-15,9
,4479,4418,-18,9,-21,8
,4479,4472,-18,9,-20,8
,4479,4506,-18,9,-19,8
,4479,4529,-18,9,-18,8
,4479,4544,-18,9,-17,8
,4479,4554,-18,9,-16,8
,4479,4560,-18,9,-15,8
,4479,4417,-18,9,-21,7
,4479,4471,-18,9,-20,7
,4479,4506,-18,9,-19,7
,4479,4529,-18,9,-18,7
,4479,4544,-18,9,-17,7
,4479,4553,-18,9,-16,7
,4479,4560,-18,9,-15,7
,4479,4417,-18,9,-21,6
,4479,4471,-18,9,-20,6
,4479,4506,-18,9,-19,6
,4479,4529,-18,9,-18,6
,4479,4544,-18,9,-17,6
,4479,4554,-18,9,-16,6
,4479,4560,-18,9,-15,6
204,4507,4561,18,0,15,3
,4507,4555,18,0,16,3
,4507,4545,18,0,17,3
,4507,4530,18,0,18,3
,4507,4507,18,0,19,3
,4507,4471,18,0,20,3
,4507,4417,18,0,21,3
,4507,4561,18,0,15,2
,4507,4555,18,0,16,2
,4507,4545,18,0,17,2
,4507,4530,18,0,18,2
,4507,4507,18,0,19,2
,4507,4471,18,0,20,2
,4507,4417,18,0,21,2
,4507,4561,18,0,15,1
,4507,4555,18,0,16,1
,4507,4545,18,0,17,1
,4507,4530,18,0,18,1
,4507,4507,18,0,19,1
,4507,4472,18,0,20,1
,4507,4418,18,0,21,1
,4507,4561,18,0,15,0
,4507,4555,18,0,16,0
,4507,4545,18,0,17,0
,4507,4530,18,0,18,0
,4507,4507,18,0,19,0
,4507,4472,18,0,20,0
,4507,4418,18,0,21,0
,4507,4561,18,0,15,-1
,4507,4555,18,0,16,-1
,4507,4545,18,0,17,-1
,4507,4530,18,0,18,-1
,4507,4507,18,0,19,-1
,4507,4472,18,0,20,-1
,4507,4418,18,0,21,-1
,4507,4561,18,0,15,-2
,4507,4555,18,0,16,-2
,4507,4545,18,0,17,-2
,4507,4530,18,0,18,-2
,4507,4507,18,0,19,-2
,4507,4472,18,0,20,-2
,4507,4418,18,0,21,-2
,4507,4561,18,0,15,-3
,4507,4555,18,0,16,-3
,4507,4545,18,0,17,-3
,4507,4530,18,0,18,-3
,4507,4507,18,0,19,-3
,4507,4472,18,0,20,-3
,4507,4418,18,0,21,-3
119,4519,4564,9,0,6,3
,4519,4565,9,0,7,3
,4519,4566,9,0,8,3
,4519,4567,9,0,9,3
,4519,4568,9,0,10,3
,4519,4568,9,0,11,3
,4519,4568,9,0,12,3
,4519,4564,9,0,6,2
,4519,4565,9,0,7,2
,4519,4566,9,0,8,2
,4519,4567,9,0,9,2
,4519,4568,9,0,10,2
,4519,4568,9,0,11,2
,4519,4568,9,0,12,2
,4519,4564,9,0,6,1
,4519,4565,9,0,7,1
,4519,4566,9,0,8,1
,4519,4567,9,0,9,1
,4519,4568,9,0,10,1
,4519,4568,9,0,11,1
,4519,4568,9,0,12,1
,4519,4564,9,0,6,0
,4519,4565,9,0,7,0
,4519,4566,9,0,8,0
,4519,4567,9,0,9,0
,4519,4568,9,0,10,0
,4519,4568,9,0,11,0
,4519,4568,9,0,12,0
,4519,4564,9,0,6,-1
,4519,4565,9,0,7,-1
,4519,4566,9,0,8,-1
,4519,4567,9,0,9,-1
,4519,4568,9,0,10,-1
,4519,4568,9,0,11,-1
,4519,4568,9,0,12,-1
,4519,4564,9,0,6,-2
,4519,4565,9,0,7,-2
,4519,4566,9,0,8,-2
,4519,4567,9,0,9,-2
,4519,4568,9,0,10,-2
,4519,4568,9,0,11,-2
,4519,4568,9,0,12,-2
,4519,4565,9,0,6,-3
,4519,4565,9,0,7,-3
,4519,4566,9,0,8,-3
,4519,4567,9,0,9,-3
,4519,4568,9,0,10,-3
,4519,4568,9,0,11,-3
,4519,4568,9,0,12,-3
246,4556,4564,0,0,-3,3
,4556,4563,0,0,-2,3
,4556,4563,0,0,-1,3
,4556,4562,0,0,0,3
,4556,4562,0,0,1,3
,4556,4562,0,0,2,3
,4556,4563,0,0,3,3
,4556,4563,0,0,-3,2
,4556,4562,0,0,-2,2
,4556,4562,0,0,-1,2
,4556,4561,0,0,0,2
,4556,4561,0,0,1,2
,4556,4561,0,0,2,2
,4556,4562,0,0,3,2
,4556,4563,0,0,-3,1
,4556,4562,0,0,-2,1
,4556,4561,0,0,-1,1
,4556,4560,0,0,0,1
,4556,4560,0,0,1,1
,4556,4561,0,0,2,1
,4556,4562,0,0,3,1
,4556,4563,0,0,-3,0
,4556,4562,0,0,-2,0
,4556,4561,0,0,-1,0
,4556,4560,0,0,0,0
,4556,4560,0,0,1,0
,4556,4561,0,0,2,0
,4556,4562,0,0,3,0
,4556,4563,0,0,-3,-1
,4556,4562,0,0,-2,-1
,4556,4561,0,0,-1,-1
,4556,4561,0,0,0,-1
,4556,4561,0,0,1,-1
,4556,4561,0,0,2,-1
,4556,4562,0,0,3,-1
,4556,4564,0,0,-3,-2
,4556,4563,0,0,-2,-2
,4556,4562,0,0,-1,-2
,4556,4562,0,0,0,-2
,4556,4562,0,0,1,-2
,4556,4562,0,0,2,-2
,4556,4562,0,0,3,-2
,4556,4564,0,0,-3,-3
,4556,4564,0,0,-2,-3
,4556,4563,0,0,-1,-3
,4556,4563,0,0,0,-3
,4556,4562,0,0,1,-3
,4556,4563,0,0,2,-3
,4556,4563,0,0,3,-3
154,4514,4568,-9,0,-12,3
,4514,4568,-9,0,-11,3
,4514,4568,-9,0,-10,3
,4514,4567,-9,0,-9,3
,4514,4566,-9,0,-8,3
,4514,4566,-9,0,-7,3
,4514,4565,-9,0,-6,3
,4514,4568,-9,0,-12,2
,4514,4568,-9,0,-11,2
,4514,4568,-9,0,-10,2
,4514,4567,-9,0,-9,2
,4514,4566,-9,0,-8,2
,4514,4565,-9,0,-7,2
,4514,4565,-9,0,-6,2
,4514,4568,-9,0,-12,1
,4514,4568,-9,0,-11,1
,4514,4568,-9,0,-10,1
,4514,4567,-9,0,-9,1
,4514,4566,-9,0,-8,1
,4514,4565,-9,0,-7,1
,4514,4565,-9,0,-6,1
,4514,4568,-9,0,-12,0
,4514,4568,-9,0,-11,0
,4514,4568,-9,0,-10,0
,4514,4567,-9,0,-9,0
,4514,4566,-9,0,-8,0
,4514,4566,-9,0,-7,0
,4514,4565,-9,0,-6,0
,4514,4568,-9,0,-12,-1
,4514,4569,-9,0,-11,-1
,4514,4568,-9,0,-10,-1
,4514,4568,-9,0,-9,-1
,4514,4566,-9,0,-8,-1
,4514,4566,-9,0,-7,-1
,4514,4565,-9,0,-6,-1
,4514,4568,-9,0,-12,-2
,4514,4569,-9,0,-11,-2
,4514,4568,-9,0,-10,-2
,4514,4568,-9,0,-9,-2
,4514,4567,-9,0,-8,-2
,4514,4566,-9,0,-7,-2
,4514,4565,-9,0,-6,-2
,4514,4568,-9,0,-12,-3
,4514,4569,-9,0,-11,-3
,4514,4568,-9,0,-10,-3
,4514,4568,-9,0,-9,-3
,4514,4567,-9,0,-8,-3
,4514,4566,-9,0,-7,-3
,4514,4566,-9,0,-6,-3
206,4463,4418,-18,0,-21,3
,4463,4472,-18,0,-20,3
,4463,4507,-18,0,-19,3
,4463,4529,-18,0,-18,3
,4463,4544,-18,0,-17,3
,4463,4554,-18,0,-16,3
,4463,4561,-18,0,-15,3
,4463,4419,-18,0,-21,2
,4463,4472,-18,0,-20,2
,4463,4507,-18,0,-19,2
,4463,4530,-18,0,-18,2
,4463,4545,-18,0,-17,2
,4463,4554,-18,0,-16,2
,4463,4561,-18,0,-15,2
,4463,4419,-18,0,-21,1
,4463,4473,-18,0,-20,1
,4463,4507,-18,0,-19,1
,4463,4530,-18,0,-18,1
,4463,4545,-18,0,-17,1
,4463,4555,-18,0,-16,1
,4463,4561,-18,0,-15,1
,4463,4419,-18,0,-21,0
,4463,4473,-18,0,-20,0
,4463,4507,-18,0,-19,0
,4463,4530,-18,0,-18,0
,4463,4545,-18,0,-17,0
,4463,4555,-18,0,-16,0
,4463,4561,-18,0,-15,0
,4463,4419,-18,0,-21,-1
,4463,4473,-18,0,-20,-1
,4463,4507,-18,0,-19,-1
,4463,4530,-18,0,-18,-1
,4463,4545,-18,0,-17,-1
,4463,4555,-18,0,-16,-1
,4463,4561,-18,0,-15,-1
,4463,4419,-18,0,-21,-2
,4463,4473,-18,0,-20,-2
,4463,4507,-18,0,-19,-2
,4463,4530,-18,0,-18,-2
,4463,4545,-18,0,-17,-2
,4463,4555,-18,0,-16,-2
,4463,4561,-18,0,-15,-2
,4463,4419,-18,0,-21,-3
,4463,4473,-18,0,-20,-3
,4463,4507,-18,0,-19,-3
,4463,4530,-18,0,-18,-3
,4463,4545,-18,0,-17,-3
,4463,4555,-18,0,-16,-3
,4463,4561,-18,0,-15,-3
97,4465,4560,18,-9,15,-6
,4465,4554,18,-9,16,-6
,4465,4544,18,-9,17,-6
,4465,4529,18,-9,18,-6
,4465,4506,18,-9,19,-6
,4465,4471,18,-9,20,-6
,4465,4416,18,-9,21,-6
,4465,4560,18,-9,15,-7
,4465,4554,18,-9,16,-7
,4465,4544,18,-9,17,-7
,4465,4529,18,-9,18,-7
,4465,4506,18,-9,19,-7
,4465,4470,18,-9,20,-7
,4465,4416,18,-9,21,-7
,4465,4560,18,-9,15,-8
,4465,4554,18,-9,16,-8
,4465,4544,18,-9,17,-8
,4465,4529,18,-9,18,-8
,4465,4506,18,-9,19,-8
,4465,4471,18,-9,20,-8
,4465,4416,18,-9,21,-8
,4465,4561,18,-9,15,-9
,4465,4555,18,-9,16,-9
,4465,4545,18,-9,17,-9
,4465,4530,18,-9,18,-9
,4465,4507,18,-9,19,-9
,4465,4472,18,-9,20,-9
,4465,4417,18,-9,21,-9
,4465,4562,18,-9,15,-10
,4465,4556,18,-9,16,-10
,4465,4546,18,-9,17,-10
,4465,4531,18,-9,18,-10
,4465,4508,18,-9,19,-10
,4465,4473,18,-9,20,-10
,4465,4418,18,-9,21,-10
,4465,4562,18,-9,15,-11
,4465,4556,18,-9,16,-11
,4465,4546,18,-9,17,-11
,4465,4531,18,-9,18,-11
,4465,4508,18,-9,19,-11
,4465,4473,18,-9,20,-11
,4465,4419,18,-9,21,-11
,4465,4562,18,-9,15,-12
,4465,4556,18,-9,16,-12
,4465,4546,18,-9,17,-12
,4465,4532,18,-9,18,-12
,4465,4509,18,-9,19,-12
,4465,4473,18,-9,20,-12
,4465,4419,18,-9,21,-12
247,4555,4566,9,-9,6,-6
,4555,4566,9,-9,7,-6
,4555,4566,9,-9,8,-6
,4555,4567,9,-9,9,-6
,4555,4568,9,-9,10,-6
,4555,4568,9,-9,11,-6
,4555,4568,9,-9,12,-6
,4555,4566,9,-9,6,-7
,4555,4566,9,-9,7,-7
,4555,4566,9,-9,8,-7
,4555,4567,9,-9,9,-7
,4555,4568,9,-9,10,-7
,4555,4568,9,-9,11,-7
,4555,4568,9,-9,12,-7
,4555,4566,9,-9,6,-8
,4555,4566,9,-9,7,-8
,4555,4567,9,-9,8,-8
,4555,4568,9,-9,9,-8
,4555,4568,9,-9,10,-8
,4555,4568,9,-9,11,-8
,4555,4568,9,-9,12,-8
,4555,4567,9,-9,6,-9
,4555,4567,9,-9,7,-9
,4555,4568,9,-9,8,-9
,4555,4568,9,-9,9,-9
,4555,4569,9,-9,10,-9
,4555,4569,9,-9,11,-9
,4555,4569,9,-9,12,-9
,4555,4568,9,-9,6,-10
,4555,4568,9,-9,7,-10
,4555,4568,9,-9,8,-10
,4555,4569,9,-9,9,-10
,4555,4569,9,-9,10,-10
,4555,4570,9,-9,11,-10
,4555,4569,9,-9,12,-10
,4555,4568,9,-9,6,-11
,4555,4568,9,-9,7,-11
,4555,4569,9,-9,8,-11
,4555,4569,9,-9,9,-11
,4555,4570,9,-9,10,-11
,4555,4570,9,-9,11,-11
,4555,4569,9,-9,12,-11
,4555,4568,9,-9,6,-12
,4555,4568,9,-9,7,-12
,4555,4568,9,-9,8,-12
,4555,4569,9,-9,9,-12
,4555,4569,9,-9,10,-12
,4555,4570,9,-9,11,-12
,4555,4569,9,-9,12,-12
54,4568,4566,0,-9,-3,-6
,4568,4566,0,-9,-2,-6
,4568,4565,0,-9,-1,-6
,4568,4565,0,-9,0,-6
,4568,4565,0,-9,1,-6
,4568,4565,0,-9,2,-6
,4568,4565,0,-9,3,-6
,4568,4567,0,-9,-3,-7
,4568,4566,0,-9,-2,-7
,4568,4566,0,-9,-1,-7
,4568,4566,0,-9,0,-7
,4568,4566,0,-9,1,-7
,4568,4566,0,-9,2,-7
,4568,4565,0,-9,3,-7
,4568,4567,0,-9,-3,-8
,4568,4567,0,-9,-2,-8
,4568,4567,0,-9,-1,-8
,4568,4567,0,-9,0,-8
,4568,4567,0,-9,1,-8
,4568,4566,0,-9,2,-8
