TLD,Dose Medida (Dm),Dose Calculada (Dc),Ponto Medido X (rm_x),Ponto Medido Y (rm_y),Ponto Calculado X (rc_x),Ponto Calculado Y (rc_y)
,4878,4971,9,0,8,-3
,4878,4974,9,0,9,-3
,4878,4978,9,0,10,-3
,4878,4980,9,0,11,-3
,4878,4982,9,0,12,-3
146,4735,4737,0,0,-3,3
,4735,4811,0,0,-2,3
,4735,4855,0,0,-1,3
,4735,4882,0,0,0,3
,4735,4901,0,0,1,3
,4735,4914,0,0,2,3
,4735,4924,0,0,3,3
,4735,4736,0,0,-3,2
,4735,4810,0,0,-2,2
,4735,4854,0,0,-1,2
,4735,4881,0,0,0,2
,4735,4900,0,0,1,2
,4735,4913,0,0,2,2
,4735,4923,0,0,3,2
,4735,4736,0,0,-3,1
,4735,4810,0,0,-2,1
,4735,4853,0,0,-1,1
,4735,4880,0,0,0,1
,4735,4899,0,0,1,1
,4735,4912,0,0,2,1
,4735,4922,0,0,3,1
,4735,4736,0,0,-3,0
,4735,4810,0,0,-2,0
,4735,4853,0,0,-1,0
,4735,4880,0,0,0,0
,4735,4899,0,0,1,0
,4735,4912,0,0,2,0
,4735,4922,0,0,3,0
,4735,4736,0,0,-3,-1
,4735,4810,0,0,-2,-1
,4735,4853,0,0,-1,-1
,4735,4881,0,0,0,-1
,4735,4899,0,0,1,-1
,4735,4913,0,0,2,-1
,4735,4923,0,0,3,-1
,4735,4736,0,0,-3,-2
,4735,4811,0,0,-2,-2
,4735,4854,0,0,-1,-2
,4735,4882,0,0,0,-2
,4735,4900,0,0,1,-2
,4735,4913,0,0,2,-2
,4735,4923,0,0,3,-2
,4735,4737,0,0,-3,-3
,4735,4812,0,0,-2,-3
,4735,4855,0,0,-1,-3
,4735,4883,0,0,0,-3
,4735,4901,0,0,1,-3
,4735,4914,0,0,2,-3
,4735,4924,0,0,3,-3
255,2771,2690,-9,0,-12,3
,2771,2714,-9,0,-11,3
,2771,2750,-9,0,-10,3
,2771,2809,-9,0,-9,3
,2771,2912,-9,0,-8,3
,2771,3116,-9,0,-7,3
,2771,3678,-9,0,-6,3
,2771,2690,-9,0,-12,2
,2771,2714,-9,0,-11,2
,2771,2750,-9,0,-10,2
,2771,2809,-9,0,-9,2
,2771,2912,-9,0,-8,2
,2771,3116,-9,0,-7,2
,2771,3678,-9,0,-6,2
,2771,2690,-9,0,-12,1
,2771,2714,-9,0,-11,1
,2771,2750,-9,0,-10,1
,2771,2809,-9,0,-9,1
,2771,2912,-9,0,-8,1
,2771,3116,-9,0,-7,1
,2771,3678,-9,0,-6,1
,2771,2690,-9,0,-12,0
,2771,2714,-9,0,-11,0
,2771,2750,-9,0,-10,0
,2771,2809,-9,0,-9,0
,2771,2912,-9,0,-8,0
,2771,3116,-9,0,-7,0
,2771,3678,-9,0,-6,0
,2771,2690,-9,0,-12,-1
,2771,2714,-9,0,-11,-1
,2771,2751,-9,0,-10,-1
,2771,2809,-9,0,-9,-1
,2771,2912,-9,0,-8,-1
,2771,3116,-9,0,-7,-1
,2771,3678,-9,0,-6,-1
,2771,2690,-9,0,-12,-2
,2771,2714,-9,0,-11,-2
,2771,2751,-9,0,-10,-2
,2771,2809,-9,0,-9,-2
,2771,2912,-9,0,-8,-2
,2771,3116,-9,0,-7,-2
,2771,3678,-9,0,-6,-2
,2771,2690,-9,0,-12,-3
,2771,2714,-9,0,-11,-3
,2771,2750,-9,0,-10,-3
,2771,2809,-9,0,-9,-3
,2771,2912,-9,0,-8,-3
,2771,3116,-9,0,-7,-3
,2771,3679,-9,0,-6,-3
109,2534,2493,-18,0,-21,3
,2534,2529,-18,0,-20,3
,2534,2553,-18,0,-19,3
,2534,2571,-18,0,-18,3
,2534,2584,-18,0,-17,3
,2534,2595,-18,0,-16,3
,2534,2605,-18,0,-15,3
,2534,2493,-18,0,-21,2
,2534,2529,-18,0,-20,2
,2534,2553,-18,0,-19,2
,2534,2571,-18,0,-18,2
,2534,2584,-18,0,-17,2
,2534,2595,-18,0,-16,2
,2534,2606,-18,0,-15,2
,2534,2494,-18,0,-21,1
,2534,2529,-18,0,-20,1
,2534,2553,-18,0,-19,1
,2534,2571,-18,0,-18,1
,2534,2584,-18,0,-17,1
,2534,2595,-18,0,-16,1
,2534,2606,-18,0,-15,1
,2534,2494,-18,0,-21,0
,2534,2529,-18,0,-20,0
,2534,2554,-18,0,-19,0
,2534,2571,-18,0,-18,0
,2534,2584,-18,0,-17,0
,2534,2596,-18,0,-16,0
,2534,2606,-18,0,-15,0
,2534,2494,-18,0,-21,-1
,2534,2529,-18,0,-20,-1
,2534,2554,-18,0,-19,-1
,2534,2571,-18,0,-18,-1
,2534,2585,-18,0,-17,-1
,2534,2596,-18,0,-16,-1
,2534,2606,-18,0,-15,-1
,2534,2494,-18,0,-21,-2
,2534,2529,-18,0,-20,-2
,2534,2554,-18,0,-19,-2
,2534,2571,-18,0,-18,-2
,2534,2584,-18,0,-17,-2
,2534,2596,-18,0,-16,-2
,2534,2606,-18,0,-15,-2
,2534,2494,-18,0,-21,-3
,2534,2529,-18,0,-20,-3
,2534,2553,-18,0,-19,-3
,2534,2571,-18,0,-18,-3
,2534,2584,-18,0,-17,-3
,2534,2595,-18,0,-16,-3
,2534,2606,-18,0,-15,-3
131,4868,4963,18,-9,15,-6
,4868,4957,18,-9,16,-6
,4868,4948,18,-9,17,-6
,4868,4932,18,-9,18,-6
,4868,4906,18,-9,19,-6
,4868,4865,18,-9,20,-6
,4868,4802,18,-9,21,-6
,4868,4962,18,-9,15,-7
,4868,4957,18,-9,16,-7
,4868,4947,18,-9,17,-7
,4868,4931,18,-9,18,-7
,4868,4905,18,-9,19,-7
,4868,4865,18,-9,20,-7
,4868,4802,18,-9,21,-7
,4868,4963,18,-9,15,-8
,4868,4957,18,-9,16,-8
,4868,4947,18,-9,17,-8
,4868,4931,18,-9,18,-8
,4868,4906,18,-9,19,-8
,4868,4865,18,-9,20,-8
,4868,4802,18,-9,21,-8
,4868,4964,18,-9,15,-9
,4868,4958,18,-9,16,-9
,4868,4948,18,-9,17,-9
,4868,4932,18,-9,18,-9
,4868,4907,18,-9,19,-9
,4868,4866,18,-9,20,-9
,4868,4803,18,-9,21,-9
,4868,4964,18,-9,15,-10
,4868,4959,18,-9,16,-10
,4868,4949,18,-9,17,-10
,4868,4933,18,-9,18,-10
,4868,4908,18,-9,19,-10
,4868,4867,18,-9,20,-10
,4868,4804,18,-9,21,-10
,4868,4965,18,-9,15,-11
,4868,4959,18,-9,16,-11
,4868,4950,18,-9,17,-11
,4868,4934,18,-9,18,-11
,4868,4908,18,-9,19,-11
,4868,4868,18,-9,20,-11
,4868,4805,18,-9,21,-11
,4868,4965,18,-9,15,-12
,4868,4959,18,-9,16,-12
,4868,4950,18,-9,17,-12
,4868,4934,18,-9,18,-12
,4868,4909,18,-9,19,-12
,4868,4868,18,-9,20,-12
,4868,4805,18,-9,21,-12
199,4955,4964,9,-9,6,-6
,4955,4967,9,-9,7,-6
,4955,4971,9,-9,8,-6
,4955,4974,9,-9,9,-6
,4955,4977,9,-9,10,-6
,4955,4980,9,-9,11,-6
,4955,4981,9,-9,12,-6
,4955,4964,9,-9,6,-7
,4955,4968,9,-9,7,-7
,4955,4971,9,-9,8,-7
,4955,4975,9,-9,9,-7
,4955,4977,9,-9,10,-7
,4955,4980,9,-9,11,-7
,4955,4981,9,-9,12,-7
,4955,4965,9,-9,6,-8
,4955,4968,9,-9,7,-8
,4955,4972,9,-9,8,-8
,4955,4975,9,-9,9,-8
,4955,4978,9,-9,10,-8
,4955,4980,9,-9,11,-8
,4955,4982,9,-9,12,-8
,4955,4966,9,-9,6,-9
,4955,4969,9,-9,7,-9
,4955,4973,9,-9,8,-9
,4955,4976,9,-9,9,-9
,4955,4979,9,-9,10,-9
,4955,4981,9,-9,11,-9
,4955,4982,9,-9,12,-9
,4955,4967,9,-9,6,-10
,4955,4970,9,-9,7,-10
,4955,4973,9,-9,8,-10
,4955,4976,9,-9,9,-10
,4955,4979,9,-9,10,-10
,4955,4982,9,-9,11,-10
,4955,4983,9,-9,12,-10
,4955,4967,9,-9,6,-11
,4955,4970,9,-9,7,-11
,4955,4974,9,-9,8,-11
,4955,4977,9,-9,9,-11
,4955,4980,9,-9,10,-11
,4955,4982,9,-9,11,-11
,4955,4983,9,-9,12,-11
,4955,4967,9,-9,6,-12
,4955,4970,9,-9,7,-12
,4955,4973,9,-9,8,-12
,4955,4977,9,-9,9,-12
,4955,4979,9,-9,10,-12
,4955,4982,9,-9,11,-12
,4955,4983,9,-9,12,-12
82,4771,4739,0,-9,-3,-6
,4771,4814,0,-9,-2,-6
,4771,4859,0,-9,-1,-6
,4771,4886,0,-9,0,-6
,4771,4904,0,-9,1,-6
,4771,4917,0,-9,2,-6
,4771,4926,0,-9,3,-6
,4771,4740,0,-9,-3,-7
,4771,4815,0,-9,-2,-7
,4771,4859,0,-9,-1,-7
,4771,4887,0,-9,0,-7
,4771,4905,0,-9,1,-7
,4771,4918,0,-9,2,-7
,4771,4927,0,-9,3,-7
,4771,4741,0,-9,-3,-8
,4771,4817,0,-9,-2,-8
,4771,4861,0,-9,-1,-8
,4771,4888,0,-9,0,-8
,4771,4907,0,-9,1,-8
,4771,4919,0,-9,2,-8
