TLD,Dose Medida (Dm),Dose Calculada (Dc),Ponto Medido X (rm_x),Ponto Medido Y (rm_y),Ponto Calculado X (rc_x),Ponto Calculado Y (rc_y)
,4997,4949,-18,18,-21,17
,4997,5014,-18,18,-20,17
,4997,5055,-18,18,-19,17
,4997,5082,-18,18,-18,17
,4997,5100,-18,18,-17,17
,4997,5111,-18,18,-16,17
,4997,5118,-18,18,-15,17
,4997,4957,-18,18,-21,16
,4997,5023,-18,18,-20,16
,4997,5065,-18,18,-19,16
,4997,5092,-18,18,-18,16
,4997,5109,-18,18,-17,16
,4997,5121,-18,18,-16,16
,4997,5128,-18,18,-15,16
,4997,4963,-18,18,-21,15
,4997,5029,-18,18,-20,15
,4997,5071,-18,18,-19,15
,4997,5098,-18,18,-18,15
,4997,5116,-18,18,-17,15
,4997,5127,-18,18,-16,15
,4997,5134,-18,18,-15,15
197,5073,5141,18,9,15,12
,5073,5133,18,9,16,12
,5073,5122,18,9,17,12
,5073,5104,18,9,18,12
,5073,5076,18,9,19,12
,5073,5033,18,9,20,12
,5073,4967,18,9,21,12
,5073,5141,18,9,15,11
,5073,5133,18,9,16,11
,5073,5122,18,9,17,11
,5073,5104,18,9,18,11
,5073,5076,18,9,19,11
,5073,5033,18,9,20,11
,5073,4967,18,9,21,11
,5073,5141,18,9,15,10
,5073,5133,18,9,16,10
,5073,5121,18,9,17,10
,5073,5103,18,9,18,10
,5073,5075,18,9,19,10
,5073,5032,18,9,20,10
,5073,4966,18,9,21,10
,5073,5140,18,9,15,9
,5073,5132,18,9,16,9
,5073,5120,18,9,17,9
,5073,5102,18,9,18,9
,5073,5074,18,9,19,9
,5073,5031,18,9,20,9
,5073,4965,18,9,21,9
,5073,5139,18,9,15,8
,5073,5131,18,9,16,8
,5073,5119,18,9,17,8
,5073,5101,18,9,18,8
,5073,5073,18,9,19,8
,5073,5030,18,9,20,8
,5073,4964,18,9,21,8
,5073,5138,18,9,15,7
,5073,5131,18,9,16,7
,5073,5119,18,9,17,7
,5073,5100,18,9,18,7
,5073,5072,18,9,19,7
,5073,5029,18,9,20,7
,5073,4963,18,9,21,7
,5073,5139,18,9,15,6
,5073,5131,18,9,16,6
,5073,5119,18,9,17,6
,5073,5101,18,9,18,6
,5073,5073,18,9,19,6
,5073,5030,18,9,20,6
,5073,4964,18,9,21,6
168,5084,5150,9,9,6,12
,5084,5149,9,9,7,12
,5084,5149,9,9,8,12
,5084,5150,9,9,9,12
,5084,5150,9,9,10,12
,5084,5150,9,9,11,12
,5084,5150,9,9,12,12
,5084,5150,9,9,6,11
,5084,5150,9,9,7,11
,5084,5150,9,9,8,11
,5084,5150,9,9,9,11
,5084,5151,9,9,10,11
,5084,5151,9,9,11,11
,5084,5150,9,9,12,11
,5084,5150,9,9,6,10
,5084,5149,9,9,7,10
,5084,5149,9,9,8,10
,5084,5150,9,9,9,10
,5084,5150,9,9,10,10
,5084,5150,9,9,11,10
,5084,5150,9,9,12,10
,5084,5149,9,9,6,9
,5084,5149,9,9,7,9
,5084,5149,9,9,8,9
,5084,5149,9,9,9,9
,5084,5150,9,9,10,9
,5084,5150,9,9,11,9
,5084,5149,9,9,12,9
,5084,5148,9,9,6,8
,5084,5148,9,9,7,8
,5084,5148,9,9,8,8
,5084,5149,9,9,9,8
,5084,5149,9,9,10,8
,5084,5149,9,9,11,8
,5084,5148,9,9,12,8
,5084,5147,9,9,6,7
,5084,5147,9,9,7,7
,5084,5147,9,9,8,7
,5084,5148,9,9,9,7
,5084,5148,9,9,10,7
,5084,5148,9,9,11,7
,5084,5148,9,9,12,7
,5084,5146,9,9,6,6
,5084,5146,9,9,7,6
,5084,5147,9,9,8,6
,5084,5148,9,9,9,6
,5084,5148,9,9,10,6
,5084,5148,9,9,11,6
,5084,5148,9,9,12,6
120,5071,5152,0,9,-3,12
,5071,5152,0,9,-2,12
,5071,5152,0,9,-1,12
,5071,5152,0,9,0,12
,5071,5151,0,9,1,12
,5071,5151,0,9,2,12
,5071,5151,0,9,3,12
,5071,5152,0,9,-3,11
,5071,5152,0,9,-2,11
,5071,5152,0,9,-1,11
,5071,5152,0,9,0,11
,5071,5151,0,9,1,11
,5071,5151,0,9,2,11
,5071,5151,0,9,3,11
,5071,5151,0,9,-3,10
,5071,5151,0,9,-2,10
,5071,5151,0,9,-1,10
,5071,5151,0,9,0,10
,5071,5151,0,9,1,10
,5071,5150,0,9,2,10
,5071,5150,0,9,3,10
,5071,5150,0,9,-3,9
,5071,5150,0,9,-2,9
,5071,5150,0,9,-1,9
,5071,5150,0,9,0,9
,5071,5149,0,9,1,9
,5071,5149,0,9,2,9
,5071,5149,0,9,3,9
,5071,5149,0,9,-3,8
,5071,5149,0,9,-2,8
,5071,5149,0,9,-1,8
,5071,5148,0,9,0,8
,5071,5148,0,9,1,8
,5071,5148,0,9,2,8
,5071,5148,0,9,3,8
,5071,5148,0,9,-3,7
,5071,5147,0,9,-2,7
,5071,5147,0,9,-1,7
,5071,5147,0,9,0,7
,5071,5147,0,9,1,7
,5071,5146,0,9,2,7
,5071,5146,0,9,3,7
,5071,5147,0,9,-3,6
,5071,5147,0,9,-2,6
,5071,5146,0,9,-1,6
,5071,5146,0,9,0,6
,5071,5146,0,9,1,6
,5071,5146,0,9,2,6
,5071,5146,0,9,3,6
165,5063,5150,-9,9,-12,12
,5063,5151,-9,9,-11,12
,5063,5151,-9,9,-10,12
,5063,5151,-9,9,-9,12
,5063,5150,-9,9,-8,12
,5063,5150,-9,9,-7,12
,5063,5151,-9,9,-6,12
,5063,5150,-9,9,-12,11
,5063,5151,-9,9,-11,11
,5063,5151,-9,9,-10,11
,5063,5151,-9,9,-9,11
,5063,5151,-9,9,-8,11
,5063,5151,-9,9,-7,11
,5063,5151,-9,9,-6,11
,5063,5150,-9,9,-12,10
,5063,5151,-9,9,-11,10
,5063,5151,-9,9,-10,10
,5063,5151,-9,9,-9,10
,5063,5150,-9,9,-8,10
,5063,5150,-9,9,-7,10
,5063,5151,-9,9,-6,10
,5063,5149,-9,9,-12,9
,5063,5150,-9,9,-11,9
,5063,5151,-9,9,-10,9
,5063,5150,-9,9,-9,9
,5063,5150,-9,9,-8,9
,5063,5150,-9,9,-7,9
,5063,5150,-9,9,-6,9
,5063,5149,-9,9,-12,8
,5063,5149,-9,9,-11,8
,5063,5150,-9,9,-10,8
,5063,5149,-9,9,-9,8
,5063,5149,-9,9,-8,8
,5063,5149,-9,9,-7,8
,5063,5149,-9,9,-6,8
,5063,5148,-9,9,-12,7
,5063,5149,-9,9,-11,7
,5063,5149,-9,9,-10,7
,5063,5149,-9,9,-9,7
,5063,5148,-9,9,-8,7
,5063,5148,-9,9,-7,7
,5063,5148,-9,9,-6,7
,5063,5148,-9,9,-12,6
,5063,5149,-9,9,-11,6
,5063,5149,-9,9,-10,6
,5063,5149,-9,9,-9,6
,5063,5148,-9,9,-8,6
,5063,5147,-9,9,-7,6
,5063,5147,-9,9,-6,6
198,5051,4968,-18,9,-21,12
,5051,5034,-18,9,-20,12
,5051,5076,-18,9,-19,12
,5051,5104,-18,9,-18,12
,5051,5122,-18,9,-17,12
,5051,5133,-18,9,-16,12
,5051,5141,-18,9,-15,12
,5051,4968,-18,9,-21,11
,5051,5034,-18,9,-20,11
,5051,5076,-18,9,-19,11
,5051,5104,-18,9,-18,11
,5051,5122,-18,9,-17,11
,5051,5133,-18,9,-16,11
,5051,5141,-18,9,-15,11
,5051,4968,-18,9,-21,10
,5051,5033,-18,9,-20,10
,5051,5076,-18,9,-19,10
,5051,5103,-18,9,-18,10
,5051,5121,-18,9,-17,10
,5051,5133,-18,9,-16,10
,5051,5141,-18,9,-15,10
,5051,4967,-18,9,-21,9
,5051,5032,-18,9,-20,9
,5051,5075,-18,9,-19,9
,5051,5102,-18,9,-18,9
,5051,5120,-18,9,-17,9
,5051,5132,-18,9,-16,9
,5051,5140,-18,9,-15,9
,5051,4965,-18,9,-21,8
,5051,5031,-18,9,-20,8
,5051,5073,-18,9,-19,8
,5051,5101,-18,9,-18,8
,5051,5119,-18,9,-17,8
,5051,5131,-18,9,-16,8
,5051,5139,-18,9,-15,8
,5051,4965,-18,9,-21,7
,5051,5031,-18,9,-20,7
,5051,5073,-18,9,-19,7
,5051,5101,-18,9,-18,7
,5051,5119,-18,9,-17,7
,5051,5131,-18,9,-16,7
,5051,5138,-18,9,-15,7
,5051,4965,-18,9,-21,6
,5051,5031,-18,9,-20,6
,5051,5073,-18,9,-19,6
,5051,5101,-18,9,-18,6
,5051,5119,-18,9,-17,6
,5051,5131,-18,9,-16,6
,5051,5139,-18,9,-15,6
193,5027,5139,18,0,15,3
,5027,5132,18,0,16,3
,5027,5120,18,0,17,3
,5027,5102,18,0,18,3
,5027,5074,18,0,19,3
,5027,5031,18,0,20,3
,5027,4965,18,0,21,3
,5027,5140,18,0,15,2
,5027,5132,18,0,16,2
,5027,5120,18,0,17,2
,5027,5102,18,0,18,2
,5027,5074,18,0,19,2
,5027,5032,18,0,20,2
,5027,4966,18,0,21,2
,5027,5140,18,0,15,1
,5027,5132,18,0,16,1
,5027,5121,18,0,17,1
,5027,5102,18,0,18,1
,5027,5075,18,0,19,1
,5027,5032,18,0,20,1
,5027,4966,18,0,21,1
,5027,5140,18,0,15,0
,5027,5133,18,0,16,0
,5027,5121,18,0,17,0
,5027,5103,18,0,18,0
,5027,5075,18,0,19,0
,5027,5032,18,0,20,0
,5027,4966,18,0,21,0
,5027,5140,18,0,15,-1
,5027,5133,18,0,16,-1
,5027,5121,18,0,17,-1
,5027,5103,18,0,18,-1
,5027,5075,18,0,19,-1
,5027,5032,18,0,20,-1
,5027,4966,18,0,21,-1
,5027,5140,18,0,15,-2
,5027,5133,18,0,16,-2
,5027,5121,18,0,17,-2
,5027,5103,18,0,18,-2
,5027,5075,18,0,19,-2
,5027,5032,18,0,20,-2
,5027,4966,18,0,21,-2
,5027,5140,18,0,15,-3
,5027,5132,18,0,16,-3
,5027,5121,18,0,17,-3
,5027,5103,18,0,18,-3
,5027,5075,18,0,19,-3
,5027,5032,18,0,20,-3
,5027,4966,18,0,21,-3
85,5103,5145,9,0,6,3
,5103,5145,9,0,7,3
,5103,5146,9,0,8,3
,5103,5147,9,0,9,3
,5103,5148,9,0,10,3
,5103,5149,9,0,11,3
,5103,5148,9,0,12,3
,5103,5145,9,0,6,2
,5103,5145,9,0,7,2
,5103,5146,9,0,8,2
,5103,5147,9,0,9,2
,5103,5148,9,0,10,2
,5103,5149,9,0,11,2
,5103,5148,9,0,12,2
,5103,5145,9,0,6,1
,5103,5145,9,0,7,1
,5103,5146,9,0,8,1
,5103,5148,9,0,9,1
,5103,5148,9,0,10,1
,5103,5149,9,0,11,1
,5103,5148,9,0,12,1
,5103,5145,9,0,6,0
,5103,5145,9,0,7,0
,5103,5146,9,0,8,0
,5103,5148,9,0,9,0
,5103,5149,9,0,10,0
,5103,5149,9,0,11,0
,5103,5149,9,0,12,0
,5103,5145,9,0,6,-1
,5103,5146,9,0,7,-1
,5103,5147,9,0,8,-1
,5103,5148,9,0,9,-1
,5103,5149,9,0,10,-1
,5103,5149,9,0,11,-1
,5103,5149,9,0,12,-1
,5103,5145,9,0,6,-2
,5103,5146,9,0,7,-2
,5103,5147,9,0,8,-2
,5103,5148,9,0,9,-2
,5103,5149,9,0,10,-2
,5103,5149,9,0,11,-2
,5103,5149,9,0,12,-2
,5103,5145,9,0,6,-3
,5103,5146,9,0,7,-3
,5103,5147,9,0,8,-3
,5103,5148,9,0,9,-3
,5103,5149,9,0,10,-3
,5103,5149,9,0,11,-3
,5103,5149,9,0,12,-3
59,5084,5144,0,0,-3,3
,5084,5144,0,0,-2,3
,5084,5143,0,0,-1,3
,5084,5142,0,0,0,3
,5084,5142,0,0,1,3
,5084,5142,0,0,2,3
,5084,5143,0,0,3,3
,5084,5144,0,0,-3,2
,5084,5143,0,0,-2,2
,5084,5142,0,0,-1,2
,5084,5141,0,0,0,2
,5084,5141,0,0,1,2
,5084,5142,0,0,2,2
,5084,5142,0,0,3,2
,5084,5143,0,0,-3,1
,5084,5142,0,0,-2,1
,5084,5141,0,0,-1,1
,5084,5140,0,0,0,1
,5084,5140,0,0,1,1
,5084,5141,0,0,2,1
,5084,5142,0,0,3,1
,5084,5143,0,0,-3,0
,5084,5142,0,0,-2,0
,5084,5141,0,0,-1,0
,5084,5140,0,0,0,0
,5084,5140,0,0,1,0
,5084,5141,0,0,2,0
,5084,5142,0,0,3,0
,5084,5143,0,0,-3,-1
,5084,5142,0,0,-2,-1
,5084,5141,0,0,-1,-1
,5084,5141,0,0,0,-1
,5084,5141,0,0,1,-1
,5084,5141,0,0,2,-1
,5084,5142,0,0,3,-1
,5084,5144,0,0,-3,-2
,5084,5143,0,0,-2,-2
,5084,5142,0,0,-1,-2
,5084,5142,0,0,0,-2
,5084,5142,0,0,1,-2
,5084,5142,0,0,2,-2
,5084,5143,0,0,3,-2
,5084,5145,0,0,-3,-3
,5084,5144,0,0,-2,-3
,5084,5143,0,0,-1,-3
,5084,5143,0,0,0,-3
,5084,5143,0,0,1,-3
,5084,5143,0,0,2,-3
,5084,5143,0,0,3,-3
191,5069,5149,-9,0,-12,3
,5069,5149,-9,0,-11,3
,5069,5149,-9,0,-10,3
,5069,5148,-9,0,-9,3
,5069,5147,-9,0,-8,3
,5069,5146,-9,0,-7,3
,5069,5146,-9,0,-6,3
,5069,5149,-9,0,-12,2
,5069,5149,-9,0,-11,2
,5069,5149,-9,0,-10,2
,5069,5148,-9,0,-9,2
,5069,5147,-9,0,-8,2
,5069,5146,-9,0,-7,2
,5069,5146,-9,0,-6,2
,5069,5149,-9,0,-12,1
,5069,5149,-9,0,-11,1
,5069,5149,-9,0,-10,1
,5069,5148,-9,0,-9,1
,5069,5147,-9,0,-8,1
,5069,5146,-9,0,-7,1
,5069,5146,-9,0,-6,1
,5069,5149,-9,0,-12,0
,5069,5149,-9,0,-11,0
,5069,5149,-9,0,-10,0
,5069,5148,-9,0,-9,0
,5069,5147,-9,0,-8,0
,5069,5146,-9,0,-7,0
,5069,5146,-9,0,-6,0
,5069,5149,-9,0,-12,-1
,5069,5150,-9,0,-11,-1
,5069,5149,-9,0,-10,-1
,5069,5149,-9,0,-9,-1
,5069,5148,-9,0,-8,-1
,5069,5147,-9,0,-7,-1
,5069,5146,-9,0,-6,-1
,5069,5149,-9,0,-12,-2
,5069,5150,-9,0,-11,-2
,5069,5149,-9,0,-10,-2
,5069,5149,-9,0,-9,-2
,5069,5148,-9,0,-8,-2
,5069,5147,-9,0,-7,-2
,5069,5146,-9,0,-6,-2
,5069,5149,-9,0,-12,-3
,5069,5150,-9,0,-11,-3
,5069,5149,-9,0,-10,-3
,5069,5149,-9,0,-9,-3
,5069,5148,-9,0,-8,-3
,5069,5147,-9,0,-7,-3
,5069,5147,-9,0,-6,-3
74,5006,4967,-18,0,-21,3
,5006,5032,-18,0,-20,3
,5006,5074,-18,0,-19,3
,5006,5102,-18,0,-18,3
,5006,5120,-18,0,-17,3
,5006,5132,-18,0,-16,3
,5006,5140,-18,0,-15,3
,5006,4967,-18,0,-21,2
,5006,5033,-18,0,-20,2
,5006,5075,-18,0,-19,2
,5006,5102,-18,0,-18,2
,5006,5120,-18,0,-17,2
,5006,5132,-18,0,-16,2
,5006,5140,-18,0,-15,2
,5006,4967,-18,0,-21,1
,5006,5033,-18,0,-20,1
,5006,5075,-18,0,-19,1
,5006,5103,-18,0,-18,1
,5006,5121,-18,0,-17,1
,5006,5132,-18,0,-16,1
,5006,5140,-18,0,-15,1
,5006,4968,-18,0,-21,0
,5006,5033,-18,0,-20,0
,5006,5075,-18,0,-19,0
,5006,5103,-18,0,-18,0
,5006,5121,-18,0,-17,0
,5006,5133,-18,0,-16,0
,5006,5140,-18,0,-15,0
,5006,4968,-18,0,-21,-1
,5006,5033,-18,0,-20,-1
,5006,5075,-18,0,-19,-1
,5006,5103,-18,0,-18,-1
,5006,5121,-18,0,-17,-1
,5006,5133,-18,0,-16,-1
,5006,5140,-18,0,-15,-1
,5006,4967,-18,0,-21,-2
,5006,5033,-18,0,-20,-2
,5006,5075,-18,0,-19,-2
,5006,5103,-18,0,-18,-2
,5006,5121,-18,0,-17,-2
,5006,5133,-18,0,-16,-2
,5006,5140,-18,0,-15,-2
,5006,4967,-18,0,-21,-3
,5006,5033,-18,0,-20,-3
,5006,5075,-18,0,-19,-3
,5006,5103,-18,0,-18,-3
,5006,5121,-18,0,-17,-3
,5006,5132,-18,0,-16,-3
,5006,5140,-18,0,-15,-3
183,5019,5139,18,-9,15,-6
,5019,5131,18,-9,16,-6
,5019,5119,18,-9,17,-6
,5019,5101,18,-9,18,-6
,5019,5073,18,-9,19,-6
,5019,5030,18,-9,20,-6
,5019,4964,18,-9,21,-6
,5019,5138,18,-9,15,-7
,5019,5131,18,-9,16,-7
,5019,5119,18,-9,17,-7
,5019,5100,18,-9,18,-7
,5019,5073,18,-9,19,-7
,5019,5030,18,-9,20,-7
,5019,4963,18,-9,21,-7
,5019,5138,18,-9,15,-8
,5019,5131,18,-9,16,-8
,5019,5119,18,-9,17,-8
,5019,5101,18,-9,18,-8
,5019,5073,18,-9,19,-8
,5019,5030,18,-9,20,-8
,5019,4964,18,-9,21,-8
,5019,5139,18,-9,15,-9
,5019,5132,18,-9,16,-9
,5019,5120,18,-9,17,-9
,5019,5102,18,-9,18,-9
,5019,5074,18,-9,19,-9
,5019,5031,18,-9,20,-9
,5019,4965,18,-9,21,-9
,5019,5140,18,-9,15,-10
,5019,5132,18,-9,16,-10
,5019,5121,18,-9,17,-10
,5019,5103,18,-9,18,-10
,5019,5075,18,-9,19,-10
,5019,5032,18,-9,20,-10
,5019,4966,18,-9,21,-10
,5019,5140,18,-9,15,-11
,5019,5133,18,-9,16,-11
,5019,5121,18,-9,17,-11
,5019,5103,18,-9,18,-11
,5019,5075,18,-9,19,-11
,5019,5033,18,-9,20,-11
,5019,4967,18,-9,21,-11
,5019,5140,18,-9,15,-12
,5019,5133,18,-9,16,-12
,5019,5121,18,-9,17,-12
,5019,5103,18,-9,18,-12
,5019,5075,18,-9,19,-12
,5019,5033,18,-9,20,-12
,5019,4967,18,-9,21,-12
140,5127,5146,9,-9,6,-6
,5127,5146,9,-9,7,-6
,5127,5147,9,-9,8,-6
,5127,5148,9,-9,9,-6
,5127,5148,9,-9,10,-6
,5127,5148,9,-9,11,-6
,5127,5148,9,-9,12,-6
,5127,5146,9,-9,6,-7
,5127,5147,9,-9,7,-7
,5127,5147,9,-9,8,-7
,5127,5148,9,-9,9,-7
,5127,5148,9,-9,10,-7
,5127,5148,9,-9,11,-7
,5127,5148,9,-9,12,-7
,5127,5147,9,-9,6,-8
,5127,5147,9,-9,7,-8
,5127,5147,9,-9,8,-8
,5127,5148,9,-9,9,-8
,5127,5149,9,-9,10,-8
,5127,5148,9,-9,11,-8
,5127,5148,9,-9,12,-8
,5127,5148,9,-9,6,-9
,5127,5148,9,-9,7,-9
,5127,5148,9,-9,8,-9
,5127,5149,9,-9,9,-9
,5127,5149,9,-9,10,-9
,5127,5149,9,-9,11,-9
,5127,5149,9,-9,12,-9
,5127,5148,9,-9,6,-10
,5127,5148,9,-9,7,-10
,5127,5149,9,-9,8,-10
,5127,5149,9,-9,9,-10
,5127,5150,9,-9,10,-10
,5127,5150,9,-9,11,-10
,5127,5149,9,-9,12,-10
,5127,5149,9,-9,6,-11
,5127,5148,9,-9,7,-11
,5127,5149,9,-9,8,-11
,5127,5149,9,-9,9,-11
,5127,5150,9,-9,10,-11
,5127,5150,9,-9,11,-11
,5127,5149,9,-9,12,-11
,5127,5148,9,-9,6,-12
,5127,5148,9,-9,7,-12
,5127,5148,9,-9,8,-12
,5127,5149,9,-9,9,-12
,5127,5149,9,-9,10,-12
,5127,5149,9,-9,11,-12
,5127,5149,9,-9,12,-12
58,5107,5147,0,-9,-3,-6
,5107,5146,0,-9,-2,-6
,5107,5146,0,-9,-1,-6
,5107,5146,0,-9,0,-6
,5107,5146,0,-9,1,-6
,5107,5145,0,-9,2,-6
,5107,5145,0,-9,3,-6
,5107,5147,0,-9,-3,-7
,5107,5147,0,-9,-2,-7
,5107,5147,0,-9,-1,-7
,5107,5147,0,-9,0,-7
,5107,5146,0,-9,1,-7
,5107,5146,0,-9,2,-7
,5107,5146,0,-9,3,-7
,5107,5148,0,-9,-3,-8
,5107,5148,0,-9,-2,-8
,5107,5148,0,-9,-1,-8
,5107,5148,0,-9,0,-8
,5107,5147,0,-9,1,-8
,5107,5147,0,-9,2,-8
