TLD,Dose Medida (Dm),Dose Calculada (Dc),Ponto Medido X (rm_x),Ponto Medido Y (rm_y),Ponto Calculado X (rc_x),Ponto Calculado Y (rc_y)
,5036,4992,0,18,2,21
,5036,4992,0,18,3,21
,5036,5051,0,18,-3,20
,5036,5052,0,18,-2,20
,5036,5052,0,18,-1,20
,5036,5052,0,18,0,20
,5036,5051,0,18,1,20
,5036,5051,0,18,2,20
,5036,5050,0,18,3,20
,5036,5088,0,18,-3,19
,5036,5089,0,18,-2,19
,5036,5089,0,18,-1,19
,5036,5088,0,18,0,19
,5036,5088,0,18,1,19
,5036,5088,0,18,2,19
,5036,5087,0,18,3,19
,5036,5113,0,18,-3,18
,5036,5113,0,18,-2,18
,5036,5113,0,18,-1,18
,5036,5113,0,18,0,18
,5036,5113,0,18,1,18
,5036,5112,0,18,2,18
,5036,5112,0,18,3,18
,5036,5129,0,18,-3,17
,5036,5129,0,18,-2,17
,5036,5129,0,18,-1,17
,5036,5129,0,18,0,17
,5036,5128,0,18,1,17
,5036,5128,0,18,2,17
,5036,5127,0,18,3,17
,5036,5139,0,18,-3,16
,5036,5139,0,18,-2,16
,5036,5139,0,18,-1,16
,5036,5139,0,18,0,16
,5036,5138,0,18,1,16
,5036,5138,0,18,2,16
,5036,5137,0,18,3,16
,5036,5145,0,18,-3,15
,5036,5146,0,18,-2,15
,5036,5146,0,18,-1,15
,5036,5145,0,18,0,15
,5036,5145,0,18,1,15
,5036,5144,0,18,2,15
,5036,5144,0,18,3,15
229,5045,4991,-9,18,-12,21
,5045,4992,-9,18,-11,21
,5045,4991,-9,18,-10,21
,5045,4991,-9,18,-9,21
,5045,4989,-9,18,-8,21
,5045,4990,-9,18,-7,21
,5045,4991,-9,18,-6,21
,5045,5050,-9,18,-12,20
,5045,5050,-9,18,-11,20
,5045,5050,-9,18,-10,20
,5045,5050,-9,18,-9,20
,5045,5049,-9,18,-8,20
,5045,5048,-9,18,-7,20
,5045,5049,-9,18,-6,20
,5045,5087,-9,18,-12,19
,5045,5087,-9,18,-11,19
,5045,5087,-9,18,-10,19
,5045,5087,-9,18,-9,19
,5045,5086,-9,18,-8,19
,5045,5086,-9,18,-7,19
,5045,5086,-9,18,-6,19
,5045,5111,-9,18,-12,18
,5045,5112,-9,18,-11,18
,5045,5112,-9,18,-10,18
,5045,5111,-9,18,-9,18
,5045,5110,-9,18,-8,18
,5045,5110,-9,18,-7,18
,5045,5111,-9,18,-6,18
,5045,5127,-9,18,-12,17
,5045,5127,-9,18,-11,17
,5045,5127,-9,18,-10,17
,5045,5127,-9,18,-9,17
,5045,5126,-9,18,-8,17
,5045,5126,-9,18,-7,17
,5045,5127,-9,18,-6,17
,5045,5137,-9,18,-12,16
,5045,5137,-9,18,-11,16
,5045,5137,-9,18,-10,16
,5045,5137,-9,18,-9,16
,5045,5136,-9,18,-8,16
,5045,5136,-9,18,-7,16
,5045,5137,-9,18,-6,16
,5045,5143,-9,18,-12,15
,5045,5144,-9,18,-11,15
,5045,5144,-9,18,-10,15
,5045,5144,-9,18,-9,15
,5045,5143,-9,18,-8,15
,5045,5143,-9,18,-7,15
,5045,5144,-9,18,-6,15
185,4991,4820,-18,18,-21,21
,4991,4884,-18,18,-20,21
,4991,4924,-18,18,-19,21
,4991,4949,-18,18,-18,21
,4991,4966,-18,18,-17,21
,4991,4976,-18,18,-16,21
,4991,4983,-18,18,-15,21
,4991,4877,-18,18,-21,20
,4991,4941,-18,18,-20,20
,4991,4981,-18,18,-19,20
,4991,5007,-18,18,-18,20
,4991,5024,-18,18,-17,20
,4991,5035,-18,18,-16,20
,4991,5042,-18,18,-15,20
,4991,4912,-18,18,-21,19
,4991,4976,-18,18,-20,19
,4991,5017,-18,18,-19,19
,4991,5044,-18,18,-18,19
,4991,5061,-18,18,-17,19
,4991,5072,-18,18,-16,19
,4991,5079,-18,18,-15,19
,4991,4935,-18,18,-21,18
,4991,5000,-18,18,-20,18
,4991,5041,-18,18,-19,18
,4991,5067,-18,18,-18,18
,4991,5085,-18,18,-17,18
,4991,5096,-18,18,-16,18
,4991,5103,-18,18,-15,18
,4991,4949,-18,18,-21,17
,4991,5014,-18,18,-20,17
,4991,5055,-18,18,-19,17
,4991,5082,-18,18,-18,17
,4991,5100,-18,18,-17,17
,4991,5111,-18,18,-16,17
,4991,5118,-18,18,-15,17
,4991,4957,-18,18,-21,16
,4991,5023,-18,18,-20,16
,4991,5065,-18,18,-19,16
,4991,5092,-18,18,-18,16
,4991,5109,-18,18,-17,16
,4991,5121,-18,18,-16,16
,4991,5128,-18,18,-15,16
,4991,4963,-18,18,-21,15
,4991,5029,-18,18,-20,15
,4991,5071,-18,18,-19,15
,4991,5098,-18,18,-18,15
,4991,5116,-18,18,-17,15
,4991,5127,-18,18,-16,15
,4991,5134,-18,18,-15,15
197,5036,5141,18,9,15,12
,5036,5133,18,9,16,12
,5036,5122,18,9,17,12
,5036,5104,18,9,18,12
,5036,5076,18,9,19,12
,5036,5033,18,9,20,12
,5036,4967,18,9,21,12
,5036,5141,18,9,15,11
,5036,5133,18,9,16,11
,5036,5122,18,9,17,11
,5036,5104,18,9,18,11
,5036,5076,18,9,19,11
,5036,5033,18,9,20,11
,5036,4967,18,9,21,11
,5036,5141,18,9,15,10
,5036,5133,18,9,16,10
,5036,5121,18,9,17,10
,5036,5103,18,9,18,10
,5036,5075,18,9,19,10
,5036,5032,18,9,20,10
,5036,4966,18,9,21,10
,5036,5140,18,9,15,9
,5036,5132,18,9,16,9
,5036,5120,18,9,17,9
,5036,5102,18,9,18,9
,5036,5074,18,9,19,9
,5036,5031,18,9,20,9
,5036,4965,18,9,21,9
,5036,5139,18,9,15,8
,5036,5131,18,9,16,8
,5036,5119,18,9,17,8
,5036,5101,18,9,18,8
,5036,5073,18,9,19,8
,5036,5030,18,9,20,8
,5036,4964,18,9,21,8
,5036,5138,18,9,15,7
,5036,5131,18,9,16,7
,5036,5119,18,9,17,7
,5036,5100,18,9,18,7
,5036,5072,18,9,19,7
,5036,5029,18,9,20,7
,5036,4963,18,9,21,7
,5036,5139,18,9,15,6
,5036,5131,18,9,16,6
,5036,5119,18,9,17,6
,5036,5101,18,9,18,6
,5036,5073,18,9,19,6
,5036,5030,18,9,20,6
,5036,4964,18,9,21,6
168,5140,5150,9,9,6,12
,5140,5149,9,9,7,12
,5140,5149,9,9,8,12
,5140,5150,9,9,9,12
,5140,5150,9,9,10,12
,5140,5150,9,9,11,12
,5140,5150,9,9,12,12
,5140,5150,9,9,6,11
,5140,5150,9,9,7,11
,5140,5150,9,9,8,11
,5140,5150,9,9,9,11
,5140,5151,9,9,10,11
,5140,5151,9,9,11,11
,5140,5150,9,9,12,11
,5140,5150,9,9,6,10
,5140,5149,9,9,7,10
,5140,5149,9,9,8,10
,5140,5150,9,9,9,10
,5140,5150,9,9,10,10
,5140,5150,9,9,11,10
,5140,5150,9,9,12,10
,5140,5149,9,9,6,9
,5140,5149,9,9,7,9
,5140,5149,9,9,8,9
,5140,5149,9,9,9,9
,5140,5150,9,9,10,9
,5140,5150,9,9,11,9
,5140,5149,9,9,12,9
,5140,5148,9,9,6,8
,5140,5148,9,9,7,8
,5140,5148,9,9,8,8
,5140,5149,9,9,9,8
,5140,5149,9,9,10,8
,5140,5149,9,9,11,8
,5140,5148,9,9,12,8
,5140,5147,9,9,6,7
,5140,5147,9,9,7,7
,5140,5147,9,9,8,7
,5140,5148,9,9,9,7
,5140,5148,9,9,10,7
,5140,5148,9,9,11,7
,5140,5148,9,9,12,7
,5140,5146,9,9,6,6
,5140,5146,9,9,7,6
,5140,5147,9,9,8,6
,5140,5148,9,9,9,6
,5140,5148,9,9,10,6
,5140,5148,9,9,11,6
,5140,5148,9,9,12,6
120,5108,5152,0,9,-3,12
,5108,5152,0,9,-2,12
,5108,5152,0,9,-1,12
,5108,5152,0,9,0,12
,5108,5151,0,9,1,12
,5108,5151,0,9,2,12
,5108,5151,0,9,3,12
,5108,5152,0,9,-3,11
,5108,5152,0,9,-2,11
,5108,5152,0,9,-1,11
,5108,5152,0,9,0,11
,5108,5151,0,9,1,11
,5108,5151,0,9,2,11
,5108,5151,0,9,3,11
,5108,5151,0,9,-3,10
,5108,5151,0,9,-2,10
,5108,5151,0,9,-1,10
,5108,5151,0,9,0,10
,5108,5151,0,9,1,10
,5108,5150,0,9,2,10
,5108,5150,0,9,3,10
,5108,5150,0,9,-3,9
,5108,5150,0,9,-2,9
,5108,5150,0,9,-1,9
,5108,5150,0,9,0,9
,5108,5149,0,9,1,9
,5108,5149,0,9,2,9
,5108,5149,0,9,3,9
,5108,5149,0,9,-3,8
,5108,5149,0,9,-2,8
,5108,5149,0,9,-1,8
,5108,5148,0,9,0,8
,5108,5148,0,9,1,8
,5108,5148,0,9,2,8
,5108,5148,0,9,3,8
,5108,5148,0,9,-3,7
,5108,5147,0,9,-2,7
,5108,5147,0,9,-1,7
,5108,5147,0,9,0,7
,5108,5147,0,9,1,7
,5108,5146,0,9,2,7
,5108,5146,0,9,3,7
,5108,5147,0,9,-3,6
,5108,5147,0,9,-2,6
,5108,5146,0,9,-1,6
,5108,5146,0,9,0,6
,5108,5146,0,9,1,6
,5108,5146,0,9,2,6
,5108,5146,0,9,3,6
165,5095,5150,-9,9,-12,12
,5095,5151,-9,9,-11,12
,5095,5151,-9,9,-10,12
,5095,5151,-9,9,-9,12
,5095,5150,-9,9,-8,12
,5095,5150,-9,9,-7,12
,5095,5151,-9,9,-6,12
,5095,5150,-9,9,-12,11
,5095,5151,-9,9,-11,11
,5095,5151,-9,9,-10,11
,5095,5151,-9,9,-9,11
,5095,5151,-9,9,-8,11
,5095,5151,-9,9,-7,11
,5095,5151,-9,9,-6,11
,5095,5150,-9,9,-12,10
,5095,5151,-9,9,-11,10
,5095,5151,-9,9,-10,10
,5095,5151,-9,9,-9,10
,5095,5150,-9,9,-8,10
,5095,5150,-9,9,-7,10
,5095,5151,-9,9,-6,10
,5095,5149,-9,9,-12,9
,5095,5150,-9,9,-11,9
,5095,5151,-9,9,-10,9
,5095,5150,-9,9,-9,9
,5095,5150,-9,9,-8,9
,5095,5150,-9,9,-7,9
,5095,5150,-9,9,-6,9
,5095,5149,-9,9,-12,8
,5095,5149,-9,9,-11,8
,5095,5150,-9,9,-10,8
,5095,5149,-9,9,-9,8
,5095,5149,-9,9,-8,8
,5095,5149,-9,9,-7,8
,5095,5149,-9,9,-6,8
,5095,5148,-9,9,-12,7
,5095,5149,-9,9,-11,7
,5095,5149,-9,9,-10,7
,5095,5149,-9,9,-9,7
,5095,5148,-9,9,-8,7
,5095,5148,-9,9,-7,7
,5095,5148,-9,9,-6,7
,5095,5148,-9,9,-12,6
,5095,5149,-9,9,-11,6
,5095,5149,-9,9,-10,6
,5095,5149,-9,9,-9,6
,5095,5148,-9,9,-8,6
,5095,5147,-9,9,-7,6
,5095,5147,-9,9,-6,6
198,5092,4968,-18,9,-21,12
,5092,5034,-18,9,-20,12
,5092,5076,-18,9,-19,12
,5092,5104,-18,9,-18,12
,5092,5122,-18,9,-17,12
,5092,5133,-18,9,-16,12
,5092,5141,-18,9,-15,12
,5092,4968,-18,9,-21,11
,5092,5034,-18,9,-20,11
,5092,5076,-18,9,-19,11
,5092,5104,-18,9,-18,11
,5092,5122,-18,9,-17,11
,5092,5133,-18,9,-16,11
,5092,5141,-18,9,-15,11
,5092,4968,-18,9,-21,10
,5092,5033,-18,9,-20,10
,5092,5076,-18,9,-19,10
,5092,5103,-18,9,-18,10
,5092,5121,-18,9,-17,10
,5092,5133,-18,9,-16,10
,5092,5141,-18,9,-15,10
,5092,4967,-18,9,-21,9
,5092,5032,-18,9,-20,9
,5092,5075,-18,9,-19,9
,5092,5102,-18,9,-18,9
,5092,5120,-18,9,-17,9
,5092,5132,-18,9,-16,9
,5092,5140,-18,9,-15,9
,5092,4965,-18,9,-21,8
,5092,5031,-18,9,-20,8
,5092,5073,-18,9,-19,8
,5092,5101,-18,9,-18,8
,5092,5119,-18,9,-17,8
,5092,5131,-18,9,-16,8
,5092,5139,-18,9,-15,8
,5092,4965,-18,9,-21,7
,5092,5031,-18,9,-20,7
,5092,5073,-18,9,-19,7
,5092,5101,-18,9,-18,7
,5092,5119,-18,9,-17,7
,5092,5131,-18,9,-16,7
,5092,5138,-18,9,-15,7
,5092,4965,-18,9,-21,6
,5092,5031,-18,9,-20,6
,5092,5073,-18,9,-19,6
,5092,5101,-18,9,-18,6
,5092,5119,-18,9,-17,6
,5092,5131,-18,9,-16,6
,5092,5139,-18,9,-15,6
193,5012,5139,18,0,15,3
,5012,5132,18,0,16,3
,5012,5120,18,0,17,3
,5012,5102,18,0,18,3
,5012,5074,18,0,19,3
,5012,5031,18,0,20,3
,5012,4965,18,0,21,3
,5012,5140,18,0,15,2
,5012,5132,18,0,16,2
,5012,5120,18,0,17,2
,5012,5102,18,0,18,2
,5012,5074,18,0,19,2
,5012,5032,18,0,20,2
,5012,4966,18,0,21,2
,5012,5140,18,0,15,1
,5012,5132,18,0,16,1
,5012,5121,18,0,17,1
,5012,5102,18,0,18,1
,5012,5075,18,0,19,1
,5012,5032,18,0,20,1
,5012,4966,18,0,21,1
,5012,5140,18,0,15,0
,5012,5133,18,0,16,0
,5012,5121,18,0,17,0
,5012,5103,18,0,18,0
,5012,5075,18,0,19,0
,5012,5032,18,0,20,0
,5012,4966,18,0,21,0
,5012,5140,18,0,15,-1
,5012,5133,18,0,16,-1
,5012,5121,18,0,17,-1
,5012,5103,18,0,18,-1
,5012,5075,18,0,19,-1
,5012,5032,18,0,20,-1
,5012,4966,18,0,21,-1
,5012,5140,18,0,15,-2
,5012,5133,18,0,16,-2
,5012,5121,18,0,17,-2
,5012,5103,18,0,18,-2
,5012,5075,18,0,19,-2
,5012,5032,18,0,20,-2
,5012,4966,18,0,21,-2
,5012,5140,18,0,15,-3
,5012,5132,18,0,16,-3
,5012,5121,18,0,17,-3
,5012,5103,18,0,18,-3
,5012,5075,18,0,19,-3
,5012,5032,18,0,20,-3
,5012,4966,18,0,21,-3
85,5109,5145,9,0,6,3
,5109,5145,9,0,7,3
,5109,5146,9,0,8,3
,5109,5147,9,0,9,3
,5109,5148,9,0,10,3
,5109,5149,9,0,11,3
,5109,5148,9,0,12,3
,5109,5145,9,0,6,2
,5109,5145,9,0,7,2
,5109,5146,9,0,8,2
,5109,5147,9,0,9,2
,5109,5148,9,0,10,2
,5109,5149,9,0,11,2
,5109,5148,9,0,12,2
,5109,5145,9,0,6,1
,5109,5145,9,0,7,1
,5109,5146,9,0,8,1
,5109,5148,9,0,9,1
,5109,5148,9,0,10,1
,5109,5149,9,0,11,1
,5109,5148,9,0,12,1
,5109,5145,9,0,6,0
,5109,5145,9,0,7,0
,5109,5146,9,0,8,0
,5109,5148,9,0,9,0
,5109,5149,9,0,10,0
,5109,5149,9,0,11,0
,5109,5149,9,0,12,0
,5109,5145,9,0,6,-1
,5109,5146,9,0,7,-1
,5109,5147,9,0,8,-1
,5109,5148,9,0,9,-1
,5109,5149,9,0,10,-1
,5109,5149,9,0,11,-1
,5109,5149,9,0,12,-1
,5109,5145,9,0,6,-2
,5109,5146,9,0,7,-2
,5109,5147,9,0,8,-2
,5109,5148,9,0,9,-2
,5109,5149,9,0,10,-2
,5109,5149,9,0,11,-2
,5109,5149,9,0,12,-2
,5109,5145,9,0,6,-3
,5109,5146,9,0,7,-3
,5109,5147,9,0,8,-3
,5109,5148,9,0,9,-3
,5109,5149,9,0,10,-3
,5109,5149,9,0,11,-3
,5109,5149,9,0,12,-3
59,5082,5144,0,0,-3,3
,5082,5144,0,0,-2,3
,5082,5143,0,0,-1,3
,5082,5142,0,0,0,3
,5082,5142,0,0,1,3
,5082,5142,0,0,2,3
,5082,5143,0,0,3,3
,5082,5144,0,0,-3,2
,5082,5143,0,0,-2,2
,5082,5142,0,0,-1,2
,5082,5141,0,0,0,2
,5082,5141,0,0,1,2
,5082,5142,0,0,2,2
,5082,5142,0,0,3,2
,5082,5143,0,0,-3,1
,5082,5142,0,0,-2,1
,5082,5141,0,0,-1,1
,5082,5140,0,0,0,1
,5082,5140,0,0,1,1
,5082,5141,0,0,2,1
,5082,5142,0,0,3,1
,5082,5143,0,0,-3,0
,5082,5142,0,0,-2,0
,5082,5141,0,0,-1,0
,5082,5140,0,0,0,0
,5082,5140,0,0,1,0
,5082,5141,0,0,2,0
,5082,5142,0,0,3,0
,5082,5143,0,0,-3,-1
,5082,5142,0,0,-2,-1
,5082,5141,0,0,-1,-1
,5082,5141,0,0,0,-1
,5082,5141,0,0,1,-1
,5082,5141,0,0,2,-1
,5082,5142,0,0,3,-1
,5082,5144,0,0,-3,-2
,5082,5143,0,0,-2,-2
,5082,5142,0,0,-1,-2
,5082,5142,0,0,0,-2
,5082,5142,0,0,1,-2
,5082,5142,0,0,2,-2
,5082,5143,0,0,3,-2
,5082,5145,0,0,-3,-3
,5082,5144,0,0,-2,-3
,5082,5143,0,0,-1,-3
,5082,5143,0,0,0,-3
,5082,5143,0,0,1,-3
,5082,5143,0,0,2,-3
,5082,5143,0,0,3,-3
191,5088,5149,-9,0,-12,3
,5088,5149,-9,0,-11,3
,5088,5149,-9,0,-10,3
,5088,5148,-9,0,-9,3
,5088,5147,-9,0,-8,3
,5088,5146,-9,0,-7,3
,5088,5146,-9,0,-6,3
,5088,5149,-9,0,-12,2
,5088,5149,-9,0,-11,2
,5088,5149,-9,0,-10,2
,5088,5148,-9,0,-9,2
,5088,5147,-9,0,-8,2
,5088,5146,-9,0,-7,2
,5088,5146,-9,0,-6,2
,5088,5149,-9,0,-12,1
,5088,5149,-9,0,-11,1
,5088,5149,-9,0,-10,1
,5088,5148,-9,0,-9,1
,5088,5147,-9,0,-8,1
,5088,5146,-9,0,-7,1
,5088,5146,-9,0,-6,1
,5088,5149,-9,0,-12,0
,5088,5149,-9,0,-11,0
,5088,5149,-9,0,-10,0
,5088,5148,-9,0,-9,0
,5088,5147,-9,0,-8,0
,5088,5146,-9,0,-7,0
,5088,5146,-9,0,-6,0
,5088,5149,-9,0,-12,-1
,5088,5150,-9,0,-11,-1
,5088,5149,-9,0,-10,-1
,5088,5149,-9,0,-9,-1
,5088,5148,-9,0,-8,-1
,5088,5147,-9,0,-7,-1
,5088,5146,-9,0,-6,-1
,5088,5149,-9,0,-12,-2
,5088,5150,-9,0,-11,-2
,5088,5149,-9,0,-10,-2
,5088,5149,-9,0,-9,-2
,5088,5148,-9,0,-8,-2
,5088,5147,-9,0,-7,-2
,5088,5146,-9,0,-6,-2
,5088,5149,-9,0,-12,-3
,5088,5150,-9,0,-11,-3
,5088,5149,-9,0,-10,-3
,5088,5149,-9,0,-9,-3
,5088,5148,-9,0,-8,-3
,5088,5147,-9,0,-7,-3
,5088,5147,-9,0,-6,-3
74,5047,4967,-18,0,-21,3
,5047,5032,-18,0,-20,3
,5047,5074,-18,0,-19,3
,5047,5102,-18,0,-18,3
,5047,5120,-18,0,-17,3
,5047,5132,-18,0,-16,3
,5047,5140,-18,0,-15,3
,5047,4967,-18,0,-21,2
,5047,5033,-18,0,-20,2
,5047,5075,-18,0,-19,2
,5047,5102,-18,0,-18,2
,5047,5120,-18,0,-17,2
,5047,5132,-18,0,-16,2
,5047,5140,-18,0,-15,2
,5047,4967,-18,0,-21,1
,5047,5033,-18,0,-20,1
,5047,5075,-18,0,-19,1
,5047,5103,-18,0,-18,1
,5047,5121,-18,0,-17,1
,5047,5132,-18,0,-16,1
,5047,5140,-18,0,-15,1
,5047,4968,-18,0,-21,0
,5047,5033,-18,0,-20,0
,5047,5075,-18,0,-19,0
,5047,5103,-18,0,-18,0
,5047,5121,-18,0,-17,0
,5047,5133,-18,0,-16,0
,5047,5140,-18,0,-15,0
,5047,4968,-18,0,-21,-1
,5047,5033,-18,0,-20,-1
,5047,5075,-18,0,-19,-1
,5047,5103,-18,0,-18,-1
,5047,5121,-18,0,-17,-1
,5047,5133,-18,0,-16,-1
,5047,5140,-18,0,-15,-1
,5047,4967,-18,0,-21,-2
,5047,5033,-18,0,-20,-2
,5047,5075,-18,0,-19,-2
,5047,5103,-18,0,-18,-2
,5047,5121,-18,0,-17,-2
,5047,5133,-18,0,-16,-2
,5047,5140,-18,0,-15,-2
,5047,4967,-18,0,-21,-3
,5047,5033,-18,0,-20,-3
,5047,5075,-18,0,-19,-3
,5047,5103,-18,0,-18,-3
,5047,5121,-18,0,-17,-3
,5047,5132,-18,0,-16,-3
,5047,5140,-18,0,-15,-3
183,5053,5139,18,-9,15,-6
,5053,5131,18,-9,16,-6
,5053,5119,18,-9,17,-6
,5053,5101,18,-9,18,-6
,5053,5073,18,-9,19,-6
,5053,5030,18,-9,20,-6
,5053,4964,18,-9,21,-6
,5053,5138,18,-9,15,-7
,5053,5131,18,-9,16,-7
,5053,5119,18,-9,17,-7
,5053,5100,18,-9,18,-7
,5053,5073,18,-9,19,-7
,5053,5030,18,-9,20,-7
,5053,4963,18,-9,21,-7
,5053,5138,18,-9,15,-8
,5053,5131,18,-9,16,-8
,5053,5119,18,-9,17,-8
,5053,5101,18,-9,18,-8
,5053,5073,18,-9,19,-8
,5053,5030,18,-9,20,-8
,5053,4964,18,-9,21,-8
,5053,5139,18,-9,15,-9
,5053,5132,18,-9,16,-9
,5053,5120,18,-9,17,-9
,5053,5102,18,-9,18,-9
,5053,5074,18,-9,19,-9
,5053,5031,18,-9,20,-9
,5053,4965,18,-9,21,-9
,5053,5140,18,-9,15,-10
,5053,5132,18,-9,16,-10
,5053,5121,18,-9,17,-10
,5053,5103,18,-9,18,-10
,5053,5075,18,-9,19,-10
,5053,5032,18,-9,20,-10
,5053,4966,18,-9,21,-10
,5053,5140,18,-9,15,-11
,5053,5133,18,-9,16,-11
,5053,5121,18,-9,17,-11
,5053,5103,18,-9,18,-11
,5053,5075,18,-9,19,-11
,5053,5033,18,-9,20,-11
,5053,4967,18,-9,21,-11
,5053,5140,18,-9,15,-12
,5053,5133,18,-9,16,-12
,5053,5121,18,-9,17,-12
,5053,5103,18,-9,18,-12
,5053,5075,18,-9,19,-12
,5053,5033,18,-9,20,-12
,5053,4967,18,-9,21,-12
140,5088,5146,9,-9,6,-6
,5088,5146,9,-9,7,-6
,5088,5147,9,-9,8,-6
,5088,5148,9,-9,9,-6
,5088,5148,9,-9,10,-6
,5088,5148,9,-9,11,-6
,5088,5148,9,-9,12,-6
,5088,5146,9,-9,6,-7
,5088,5147,9,-9,7,-7
,5088,5147,9,-9,8,-7
,5088,5148,9,-9,9,-7
,5088,5148,9,-9,10,-7
,5088,5148,9,-9,11,-7
,5088,5148,9,-9,12,-7
,5088,5147,9,-9,6,-8
,5088,5147,9,-9,7,-8
,5088,5147,9,-9,8,-8
,5088,5148,9,-9,9,-8
,5088,5149,9,-9,10,-8
,5088,5148,9,-9,11,-8
,5088,5148,9,-9,12,-8
,5088,5148,9,-9,6,-9
,5088,5148,9,-9,7,-9
,5088,5148,9,-9,8,-9
,5088,5149,9,-9,9,-9
,5088,5149,9,-9,10,-9
,5088,5149,9,-9,11,-9
,5088,5149,9,-9,12,-9
,5088,5148,9,-9,6,-10
,5088,5148,9,-9,7,-10
,5088,5149,9,-9,8,-10
,5088,5149,9,-9,9,-10
,5088,5150,9,-9,10,-10
,5088,5150,9,-9,11,-10
,5088,5149,9,-9,12,-10
,5088,5149,9,-9,6,-11
,5088,5148,9,-9,7,-11
,5088,5149,9,-9,8,-11
,5088,5149,9,-9,9,-11
,5088,5150,9,-9,10,-11
,5088,5150,9,-9,11,-11
,5088,5149,9,-9,12,-11
,5088,5148,9,-9,6,-12
,5088,5148,9,-9,7,-12
,5088,5148,9,-9,8,-12
,5088,5149,9,-9,9,-12
,5088,5149,9,-9,10,-12
,5088,5149,9,-9,11,-12
,5088,5149,9,-9,12,-12
58,5096,5147,0,-9,-3,-6
,5096,5146,0,-9,-2,-6
,5096,5146,0,-9,-1,-6
,5096,5146,0,-9,0,-6
,5096,5146,0,-9,1,-6
,5096,5145,0,-9,2,-6
,5096,5145,0,-9,3,-6
,5096,5147,0,-9,-3,-7
,5096,5147,0,-9,-2,-7
,5096,5147,0,-9,-1,-7
,5096,5147,0,-9,0,-7
,5096,5146,0,-9,1,-7
,5096,5146,0,-9,2,-7
,5096,5146,0,-9,3,-7
,5096,5148,0,-9,-3,-8
,5096,5148,0,-9,-2,-8
,5096,5148,0,-9,-1,-8
,5096,5148,0,-9,0,-8
,5096,5147,0,-9,1,-8
,5096,5147,0,-9,2,-8
