TLD,Dose Medida (Dm),Dose Calculada (Dc),Ponto Medido X (rm_x),Ponto Medido Y (rm_y),Ponto Calculado X (rc_x),Ponto Calculado Y (rc_y)
,4919,4945,9,18,11,18
,4919,4947,9,18,12,18
,4919,4946,9,18,6,17
,4919,4949,9,18,7,17
,4919,4952,9,18,8,17
,4919,4955,9,18,9,17
,4919,4958,9,18,10,17
,4919,4960,9,18,11,17
,4919,4962,9,18,12,17
,4919,4956,9,18,6,16
,4919,4958,9,18,7,16
,4919,4961,9,18,8,16
,4919,4965,9,18,9,16
,4919,4967,9,18,10,16
,4919,4970,9,18,11,16
,4919,4971,9,18,12,16
,4919,4962,9,18,6,15
,4919,4965,9,18,7,15
,4919,4968,9,18,8,15
,4919,4971,9,18,9,15
,4919,4974,9,18,10,15
,4919,4976,9,18,11,15
,4919,4978,9,18,12,15
234,4756,4615,0,18,-3,21
,4756,4685,0,18,-2,21
,4756,4725,0,18,-1,21
,4756,4750,0,18,0,21
,4756,4765,0,18,1,21
,4756,4776,0,18,2,21
,4756,4783,0,18,3,21
,4756,4665,0,18,-3,20
,4756,4737,0,18,-2,20
,4756,4779,0,18,-1,20
,4756,4804,0,18,0,20
,4756,4821,0,18,1,20
,4756,4832,0,18,2,20
,4756,4840,0,18,3,20
,4756,4696,0,18,-3,19
,4756,4770,0,18,-2,19
,4756,4812,0,18,-1,19
,4756,4838,0,18,0,19
,4756,4855,0,18,1,19
,4756,4867,0,18,2,19
,4756,4875,0,18,3,19
,4756,4717,0,18,-3,18
,4756,4791,0,18,-2,18
,4756,4834,0,18,-1,18
,4756,4860,0,18,0,18
,4756,4878,0,18,1,18
,4756,4890,0,18,2,18
,4756,4898,0,18,3,18
,4756,4729,0,18,-3,17
,4756,4804,0,18,-2,17
,4756,4847,0,18,-1,17
,4756,4874,0,18,0,17
,4756,4892,0,18,1,17
,4756,4904,0,18,2,17
,4756,4912,0,18,3,17
,4756,4737,0,18,-3,16
,4756,4812,0,18,-2,16
,4756,4856,0,18,-1,16
,4756,4883,0,18,0,16
,4756,4901,0,18,1,16
,4756,4913,0,18,2,16
,4756,4921,0,18,3,16
,4756,4742,0,18,-3,15
,4756,4817,0,18,-2,15
,4756,4861,0,18,-1,15
,4756,4888,0,18,0,15
,4756,4906,0,18,1,15
,4756,4919,0,18,2,15
,4756,4927,0,18,3,15
56,2743,2599,-9,18,-12,21
,2743,2620,-9,18,-11,21
,2743,2652,-9,18,-10,21
,2743,2706,-9,18,-9,21
,2743,2803,-9,18,-8,21
,2743,3003,-9,18,-7,21
,2743,3563,-9,18,-6,21
,2743,2630,-9,18,-12,20
,2743,2652,-9,18,-11,20
,2743,2686,-9,18,-10,20
,2743,2742,-9,18,-9,20
,2743,2841,-9,18,-8,20
,2743,3043,-9,18,-7,20
,2743,3606,-9,18,-6,20
,2743,2650,-9,18,-12,19
,2743,2673,-9,18,-11,19
,2743,2708,-9,18,-10,19
,2743,2764,-9,18,-9,19
,2743,2866,-9,18,-8,19
,2743,3069,-9,18,-7,19
,2743,3633,-9,18,-6,19
,2743,2664,-9,18,-12,18
,2743,2687,-9,18,-11,18
,2743,2723,-9,18,-10,18
,2743,2780,-9,18,-9,18
,2743,2882,-9,18,-8,18
,2743,3086,-9,18,-7,18
,2743,3652,-9,18,-6,18
,2743,2673,-9,18,-12,17
,2743,2697,-9,18,-11,17
,2743,2732,-9,18,-10,17
,2743,2791,-9,18,-9,17
,2743,2893,-9,18,-8,17
,2743,3098,-9,18,-7,17
,2743,3663,-9,18,-6,17
,2743,2679,-9,18,-12,16
,2743,2703,-9,18,-11,16
,2743,2739,-9,18,-10,16
,2743,2797,-9,18,-9,16
,2743,2900,-9,18,-8,16
,2743,3105,-9,18,-7,16
,2743,3671,-9,18,-6,16
,2743,2683,-9,18,-12,15
,2743,2707,-9,18,-11,15
,2743,2743,-9,18,-10,15
,2743,2802,-9,18,-9,15
,2743,2905,-9,18,-8,15
,2743,3111,-9,18,-7,15
,2743,3676,-9,18,-6,15
156,2532,2417,-18,18,-21,21
,2532,2452,-18,18,-20,21
,2532,2475,-18,18,-19,21
,2532,2491,-18,18,-18,21
,2532,2503,-18,18,-17,21
,2532,2512,-18,18,-16,21
,2532,2522,-18,18,-15,21
,2532,2446,-18,18,-21,20
,2532,2480,-18,18,-20,20
,2532,2503,-18,18,-19,20
,2532,2520,-18,18,-18,20
,2532,2532,-18,18,-17,20
,2532,2542,-18,18,-16,20
,2532,2551,-18,18,-15,20
,2532,2464,-18,18,-21,19
,2532,2498,-18,18,-20,19
,2532,2521,-18,18,-19,19
,2532,2538,-18,18,-18,19
,2532,2550,-18,18,-17,19
,2532,2561,-18,18,-16,19
,2532,2570,-18,18,-15,19
,2532,2475,-18,18,-21,18
,2532,2510,-18,18,-20,18
,2532,2533,-18,18,-19,18
,2532,2550,-18,18,-18,18
,2532,2563,-18,18,-17,18
,2532,2573,-18,18,-16,18
,2532,2583,-18,18,-15,18
,2532,2482,-18,18,-21,17
,2532,2517,-18,18,-20,17
,2532,2541,-18,18,-19,17
,2532,2558,-18,18,-18,17
,2532,2571,-18,18,-17,17
,2532,2581,-18,18,-16,17
,2532,2591,-18,18,-15,17
,2532,2487,-18,18,-21,16
,2532,2522,-18,18,-20,16
,2532,2546,-18,18,-19,16
,2532,2563,-18,18,-18,16
,2532,2576,-18,18,-17,16
,2532,2586,-18,18,-16,16
,2532,2596,-18,18,-15,16
,2532,2490,-18,18,-21,15
,2532,2525,-18,18,-20,15
,2532,2549,-18,18,-19,15
,2532,2566,-18,18,-18,15
,2532,2579,-18,18,-17,15
,2532,2590,-18,18,-16,15
,2532,2600,-18,18,-15,15
258,4928,4965,18,9,15,12
,4928,4960,18,9,16,12
,4928,4950,18,9,17,12
,4928,4935,18,9,18,12
,4928,4909,18,9,19,12
,4928,4869,18,9,20,12
,4928,4806,18,9,21,12
,4928,4965,18,9,15,11
,4928,4960,18,9,16,11
,4928,4950,18,9,17,11
,4928,4934,18,9,18,11
,4928,4909,18,9,19,11
,4928,4869,18,9,20,11
,4928,4805,18,9,21,11
,4928,4965,18,9,15,10
,4928,4959,18,9,16,10
,4928,4950,18,9,17,10
,4928,4934,18,9,18,10
,4928,4908,18,9,19,10
,4928,4868,18,9,20,10
,4928,4805,18,9,21,10
,4928,4964,18,9,15,9
,4928,4958,18,9,16,9
,4928,4949,18,9,17,9
,4928,4933,18,9,18,9
,4928,4907,18,9,19,9
,4928,4867,18,9,20,9
,4928,4803,18,9,21,9
,4928,4963,18,9,15,8
,4928,4957,18,9,16,8
,4928,4948,18,9,17,8
,4928,4932,18,9,18,8
,4928,4906,18,9,19,8
,4928,4865,18,9,20,8
,4928,4802,18,9,21,8
,4928,4962,18,9,15,7
,4928,4957,18,9,16,7
,4928,4947,18,9,17,7
,4928,4931,18,9,18,7
,4928,4905,18,9,19,7
,4928,4865,18,9,20,7
,4928,4802,18,9,21,7
,4928,4963,18,9,15,6
,4928,4957,18,9,16,6
,4928,4947,18,9,17,6
,4928,4931,18,9,18,6
,4928,4906,18,9,19,6
,4928,4865,18,9,20,6
,4928,4802,18,9,21,6
55,4922,4968,9,9,6,12
,4922,4971,9,9,7,12
,4922,4974,9,9,8,12
,4922,4977,9,9,9,12
,4922,4980,9,9,10,12
,4922,4982,9,9,11,12
,4922,4984,9,9,12,12
,4922,4968,9,9,6,11
,4922,4971,9,9,7,11
,4922,4974,9,9,8,11
,4922,4978,9,9,9,11
,4922,4980,9,9,10,11
,4922,4983,9,9,11,11
,4922,4984,9,9,12,11
,4922,4967,9,9,6,10
,4922,4971,9,9,7,10
,4922,4974,9,9,8,10
,4922,4977,9,9,9,10
,4922,4980,9,9,10,10
,4922,4982,9,9,11,10
,4922,4984,9,9,12,10
,4922,4966,9,9,6,9
,4922,4970,9,9,7,9
,4922,4973,9,9,8,9
,4922,4976,9,9,9,9
,4922,4979,9,9,10,9
,4922,4981,9,9,11,9
,4922,4983,9,9,12,9
,4922,4965,9,9,6,8
,4922,4969,9,9,7,8
,4922,4972,9,9,8,8
,4922,4975,9,9,9,8
,4922,4978,9,9,10,8
,4922,4980,9,9,11,8
,4922,4982,9,9,12,8
,4922,4964,9,9,6,7
,4922,4968,9,9,7,7
,4922,4971,9,9,8,7
,4922,4975,9,9,9,7
,4922,4978,9,9,10,7
,4922,4980,9,9,11,7
,4922,4981,9,9,12,7
,4922,4964,9,9,6,6
,4922,4967,9,9,7,6
,4922,4971,9,9,8,6
,4922,4974,9,9,9,6
,4922,4977,9,9,10,6
,4922,4980,9,9,11,6
,4922,4981,9,9,12,6
137,4734,4746,0,9,-3,12
,4734,4821,0,9,-2,12
,4734,4866,0,9,-1,12
,4734,4893,0,9,0,12
,4734,4911,0,9,1,12
,4734,4924,0,9,2,12
,4734,4933,0,9,3,12
,4734,4746,0,9,-3,11
,4734,4821,0,9,-2,11
,4734,4865,0,9,-1,11
,4734,4893,0,9,0,11
,4734,4911,0,9,1,11
,4734,4923,0,9,2,11
,4734,4932,0,9,3,11
,4734,4745,0,9,-3,10
,4734,4820,0,9,-2,10
,4734,4864,0,9,-1,10
,4734,4892,0,9,0,10
,4734,4910,0,9,1,10
,4734,4923,0,9,2,10
,4734,4931,0,9,3,10
,4734,4743,0,9,-3,9
,4734,4819,0,9,-2,9
,4734,4863,0,9,-1,9
,4734,4890,0,9,0,9
,4734,4909,0,9,1,9
,4734,4921,0,9,2,9
,4734,4930,0,9,3,9
,4734,4742,0,9,-3,8
,4734,4817,0,9,-2,8
,4734,4861,0,9,-1,8
,4734,4889,0,9,0,8
,4734,4907,0,9,1,8
,4734,4920,0,9,2,8
,4734,4929,0,9,3,8
,4734,4741,0,9,-3,7
,4734,4816,0,9,-2,7
,4734,4860,0,9,-1,7
,4734,4887,0,9,0,7
,4734,4906,0,9,1,7
,4734,4918,0,9,2,7
,4734,4927,0,9,3,7
,4734,4740,0,9,-3,6
,4734,4815,0,9,-2,6
,4734,4859,0,9,-1,6
,4734,4886,0,9,0,6
,4734,4905,0,9,1,6
,4734,4917,0,9,2,6
,4734,4927,0,9,3,6
92,2780,2688,-9,9,-12,12
,2780,2713,-9,9,-11,12
,2780,2749,-9,9,-10,12
,2780,2808,-9,9,-9,12
,2780,2912,-9,9,-8,12
,2780,3117,-9,9,-7,12
,2780,3681,-9,9,-6,12
,2780,2689,-9,9,-12,11
,2780,2713,-9,9,-11,11
,2780,2750,-9,9,-10,11
,2780,2809,-9,9,-9,11
,2780,2912,-9,9,-8,11
,2780,3117,-9,9,-7,11
,2780,3682,-9,9,-6,11
,2780,2689,-9,9,-12,10
,2780,2713,-9,9,-11,10
,2780,2750,-9,9,-10,10
,2780,2809,-9,9,-9,10
,2780,2912,-9,9,-8,10
,2780,3118,-9,9,-7,10
,2780,3681,-9,9,-6,10
,2780,2689,-9,9,-12,9
,2780,2713,-9,9,-11,9
,2780,2750,-9,9,-10,9
,2780,2809,-9,9,-9,9
,2780,2912,-9,9,-8,9
,2780,3117,-9,9,-7,9
,2780,3681,-9,9,-6,9
,2780,2689,-9,9,-12,8
,2780,2713,-9,9,-11,8
,2780,2750,-9,9,-10,8
,2780,2809,-9,9,-9,8
,2780,2912,-9,9,-8,8
,2780,3117,-9,9,-7,8
,2780,3680,-9,9,-6,8
,2780,2689,-9,9,-12,7
,2780,2713,-9,9,-11,7
,2780,2750,-9,9,-10,7
,2780,2809,-9,9,-9,7
,2780,2912,-9,9,-8,7
,2780,3117,-9,9,-7,7
,2780,3679,-9,9,-6,7
,2780,2689,-9,9,-12,6
,2780,2713,-9,9,-11,6
,2780,2750,-9,9,-10,6
,2780,2809,-9,9,-9,6
,2780,2912,-9,9,-8,6
,2780,3116,-9,9,-7,6
,2780,3679,-9,9,-6,6
187,2561,2493,-18,9,-21,12
,2561,2528,-18,9,-20,12
,2561,2553,-18,9,-19,12
,2561,2570,-18,9,-18,12
,2561,2583,-18,9,-17,12
,2561,2594,-18,9,-16,12
,2561,2604,-18,9,-15,12
,2561,2493,-18,9,-21,11
,2561,2529,-18,9,-20,11
,2561,2553,-18,9,-19,11
,2561,2570,-18,9,-18,11
,2561,2583,-18,9,-17,11
,2561,2594,-18,9,-16,11
,2561,2605,-18,9,-15,11
,2561,2493,-18,9,-21,10
,2561,2528,-18,9,-20,10
,2561,2553,-18,9,-19,10
,2561,2570,-18,9,-18,10
,2561,2583,-18,9,-17,10
,2561,2594,-18,9,-16,10
,2561,2605,-18,9,-15,10
,2561,2492,-18,9,-21,9
,2561,2528,-18,9,-20,9
,2561,2552,-18,9,-19,9
,2561,2570,-18,9,-18,9
,2561,2583,-18,9,-17,9
,2561,2594,-18,9,-16,9
,2561,2605,-18,9,-15,9
,2561,2492,-18,9,-21,8
,2561,2528,-18,9,-20,8
,2561,2552,-18,9,-19,8
,2561,2569,-18,9,-18,8
,2561,2583,-18,9,-17,8
,2561,2594,-18,9,-16,8
,2561,2604,-18,9,-15,8
,2561,2492,-18,9,-21,7
,2561,2527,-18,9,-20,7
,2561,2552,-18,9,-19,7
,2561,2569,-18,9,-18,7
,2561,2583,-18,9,-17,7
,2561,2594,-18,9,-16,7
,2561,2604,-18,9,-15,7
,2561,2492,-18,9,-21,6
,2561,2528,-18,9,-20,6
,2561,2552,-18,9,-19,6
,2561,2570,-18,9,-18,6
,2561,2583,-18,9,-17,6
,2561,2594,-18,9,-16,6
,2561,2605,-18,9,-15,6
188,4922,4963,18,0,15,3
,4922,4958,18,0,16,3
,4922,4948,18,0,17,3
,4922,4932,18,0,18,3
,4922,4907,18,0,19,3
,4922,4866,18,0,20,3
,4922,4803,18,0,21,3
,4922,4964,18,0,15,2
,4922,4958,18,0,16,2
,4922,4948,18,0,17,2
,4922,4933,18,0,18,2
,4922,4907,18,0,19,2
,4922,4867,18,0,20,2
,4922,4804,18,0,21,2
,4922,4964,18,0,15,1
,4922,4958,18,0,16,1
,4922,4949,18,0,17,1
,4922,4933,18,0,18,1
,4922,4907,18,0,19,1
,4922,4867,18,0,20,1
,4922,4804,18,0,21,1
,4922,4964,18,0,15,0
,4922,4958,18,0,16,0
,4922,4949,18,0,17,0
,4922,4933,18,0,18,0
,4922,4907,18,0,19,0
,4922,4867,18,0,20,0
,4922,4804,18,0,21,0
,4922,4964,18,0,15,-1
,4922,4959,18,0,16,-1
,4922,4949,18,0,17,-1
,4922,4933,18,0,18,-1
,4922,4907,18,0,19,-1
,4922,4867,18,0,20,-1
,4922,4804,18,0,21,-1
,4922,4964,18,0,15,-2
,4922,4959,18,0,16,-2
,4922,4949,18,0,17,-2
,4922,4933,18,0,18,-2
,4922,4907,18,0,19,-2
,4922,4867,18,0,20,-2
,4922,4804,18,0,21,-2
,4922,4964,18,0,15,-3
,4922,4958,18,0,16,-3
,4922,4949,18,0,17,-3
,4922,4933,18,0,18,-3
,4922,4907,18,0,19,-3
,4922,4867,18,0,20,-3
,4922,4804,18,0,21,-3
221,4896,4962,9,0,6,3
,4896,4966,9,0,7,3
,4896,4970,9,0,8,3
,4896,4974,9,0,9,3
,4896,4977,9,0,10,3
,4896,4980,9,0,11,3
,4896,4981,9,0,12,3
,4896,4962,9,0,6,2
,4896,4966,9,0,7,2
,4896,4970,9,0,8,2
,4896,4974,9,0,9,2
,4896,4977,9,0,10,2
,4896,4980,9,0,11,2
,4896,4982,9,0,12,2
,4896,4962,9,0,6,1
,4896,4966,9,0,7,1
,4896,4970,9,0,8,1
,4896,4974,9,0,9,1
,4896,4977,9,0,10,1
,4896,4980,9,0,11,1
,4896,4982,9,0,12,1
,4896,4962,9,0,6,0
,4896,4966,9,0,7,0
,4896,4970,9,0,8,0
,4896,4974,9,0,9,0
,4896,4977,9,0,10,0
,4896,4980,9,0,11,0
,4896,4982,9,0,12,0
,4896,4962,9,0,6,-1
,4896,4966,9,0,7,-1
,4896,4970,9,0,8,-1
,4896,4974,9,0,9,-1
,4896,4977,9,0,10,-1
,4896,4980,9,0,11,-1
,4896,4982,9,0,12,-1
,4896,4962,9,0,6,-2
,4896,4966,9,0,7,-2
,4896,4970,9,0,8,-2
,4896,4974,9,0,9,-2
,4896,4977,9,0,10,-2
,4896,4980,9,0,11,-2
,4896,4982,9,0,12,-2
,4896,4963,9,0,6,-3
,4896,4967,9,0,7,-3
,4896,4971,9,0,8,-3
,4896,4974,9,0,9,-3
,4896,4978,9,0,10,-3
,4896,4980,9,0,11,-3
,4896,4982,9,0,12,-3
146,4719,4737,0,0,-3,3
,4719,4811,0,0,-2,3
,4719,4855,0,0,-1,3
,4719,4882,0,0,0,3
,4719,4901,0,0,1,3
,4719,4914,0,0,2,3
,4719,4924,0,0,3,3
,4719,4736,0,0,-3,2
,4719,4810,0,0,-2,2
,4719,4854,0,0,-1,2
,4719,4881,0,0,0,2
,4719,4900,0,0,1,2
,4719,4913,0,0,2,2
,4719,4923,0,0,3,2
,4719,4736,0,0,-3,1
,4719,4810,0,0,-2,1
,4719,4853,0,0,-1,1
,4719,4880,0,0,0,1
,4719,4899,0,0,1,1
,4719,4912,0,0,2,1
,4719,4922,0,0,3,1
,4719,4736,0,0,-3,0
,4719,4810,0,0,-2,0
,4719,4853,0,0,-1,0
,4719,4880,0,0,0,0
,4719,4899,0,0,1,0
,4719,4912,0,0,2,0
,4719,4922,0,0,3,0
,4719,4736,0,0,-3,-1
,4719,4810,0,0,-2,-1
,4719,4853,0,0,-1,-1
,4719,4881,0,0,0,-1
,4719,4899,0,0,1,-1
,4719,4913,0,0,2,-1
,4719,4923,0,0,3,-1
,4719,4736,0,0,-3,-2
,4719,4811,0,0,-2,-2
,4719,4854,0,0,-1,-2
,4719,4882,0,0,0,-2
,4719,4900,0,0,1,-2
,4719,4913,0,0,2,-2
,4719,4923,0,0,3,-2
,4719,4737,0,0,-3,-3
,4719,4812,0,0,-2,-3
,4719,4855,0,0,-1,-3
,4719,4883,0,0,0,-3
,4719,4901,0,0,1,-3
,4719,4914,0,0,2,-3
,4719,4924,0,0,3,-3
255,2788,2690,-9,0,-12,3
,2788,2714,-9,0,-11,3
,2788,2750,-9,0,-10,3
,2788,2809,-9,0,-9,3
,2788,2912,-9,0,-8,3
,2788,3116,-9,0,-7,3
,2788,3678,-9,0,-6,3
,2788,2690,-9,0,-12,2
,2788,2714,-9,0,-11,2
,2788,2750,-9,0,-10,2
,2788,2809,-9,0,-9,2
,2788,2912,-9,0,-8,2
,2788,3116,-9,0,-7,2
,2788,3678,-9,0,-6,2
,2788,2690,-9,0,-12,1
,2788,2714,-9,0,-11,1
,2788,2750,-9,0,-10,1
,2788,2809,-9,0,-9,1
,2788,2912,-9,0,-8,1
,2788,3116,-9,0,-7,1
,2788,3678,-9,0,-6,1
,2788,2690,-9,0,-12,0
,2788,2714,-9,0,-11,0
,2788,2750,-9,0,-10,0
,2788,2809,-9,0,-9,0
,2788,2912,-9,0,-8,0
,2788,3116,-9,0,-7,0
,2788,3678,-9,0,-6,0
,2788,2690,-9,0,-12,-1
,2788,2714,-9,0,-11,-1
,2788,2751,-9,0,-10,-1
,2788,2809,-9,0,-9,-1
,2788,2912,-9,0,-8,-1
,2788,3116,-9,0,-7,-1
,2788,3678,-9,0,-6,-1
,2788,2690,-9,0,-12,-2
,2788,2714,-9,0,-11,-2
,2788,2751,-9,0,-10,-2
,2788,2809,-9,0,-9,-2
,2788,2912,-9,0,-8,-2
,2788,3116,-9,0,-7,-2
,2788,3678,-9,0,-6,-2
,2788,2690,-9,0,-12,-3
,2788,2714,-9,0,-11,-3
,2788,2750,-9,0,-10,-3
,2788,2809,-9,0,-9,-3
,2788,2912,-9,0,-8,-3
,2788,3116,-9,0,-7,-3
,2788,3679,-9,0,-6,-3
109,2537,2493,-18,0,-21,3
,2537,2529,-18,0,-20,3
,2537,2553,-18,0,-19,3
,2537,2571,-18,0,-18,3
,2537,2584,-18,0,-17,3
,2537,2595,-18,0,-16,3
,2537,2605,-18,0,-15,3
,2537,2493,-18,0,-21,2
,2537,2529,-18,0,-20,2
,2537,2553,-18,0,-19,2
,2537,2571,-18,0,-18,2
,2537,2584,-18,0,-17,2
,2537,2595,-18,0,-16,2
,2537,2606,-18,0,-15,2
,2537,2494,-18,0,-21,1
,2537,2529,-18,0,-20,1
,2537,2553,-18,0,-19,1
,2537,2571,-18,0,-18,1
,2537,2584,-18,0,-17,1
,2537,2595,-18,0,-16,1
,2537,2606,-18,0,-15,1
,2537,2494,-18,0,-21,0
,2537,2529,-18,0,-20,0
,2537,2554,-18,0,-19,0
,2537,2571,-18,0,-18,0
,2537,2584,-18,0,-17,0
,2537,2596,-18,0,-16,0
,2537,2606,-18,0,-15,0
,2537,2494,-18,0,-21,-1
,2537,2529,-18,0,-20,-1
,2537,2554,-18,0,-19,-1
,2537,2571,-18,0,-18,-1
,2537,2585,-18,0,-17,-1
,2537,2596,-18,0,-16,-1
,2537,2606,-18,0,-15,-1
,2537,2494,-18,0,-21,-2
,2537,2529,-18,0,-20,-2
,2537,2554,-18,0,-19,-2
,2537,2571,-18,0,-18,-2
,2537,2584,-18,0,-17,-2
,2537,2596,-18,0,-16,-2
,2537,2606,-18,0,-15,-2
,2537,2494,-18,0,-21,-3
,2537,2529,-18,0,-20,-3
,2537,2553,-18,0,-19,-3
,2537,2571,-18,0,-18,-3
,2537,2584,-18,0,-17,-3
,2537,2595,-18,0,-16,-3
,2537,2606,-18,0,-15,-3
131,4865,4963,18,-9,15,-6
,4865,4957,18,-9,16,-6
,4865,4948,18,-9,17,-6
,4865,4932,18,-9,18,-6
,4865,4906,18,-9,19,-6
,4865,4865,18,-9,20,-6
,4865,4802,18,-9,21,-6
,4865,4962,18,-9,15,-7
,4865,4957,18,-9,16,-7
,4865,4947,18,-9,17,-7
,4865,4931,18,-9,18,-7
,4865,4905,18,-9,19,-7
,4865,4865,18,-9,20,-7
,4865,4802,18,-9,21,-7
,4865,4963,18,-9,15,-8
,4865,4957,18,-9,16,-8
,4865,4947,18,-9,17,-8
,4865,4931,18,-9,18,-8
,4865,4906,18,-9,19,-8
,4865,4865,18,-9,20,-8
,4865,4802,18,-9,21,-8
,4865,4964,18,-9,15,-9
,4865,4958,18,-9,16,-9
,4865,4948,18,-9,17,-9
,4865,4932,18,-9,18,-9
,4865,4907,18,-9,19,-9
,4865,4866,18,-9,20,-9
,4865,4803,18,-9,21,-9
,4865,4964,18,-9,15,-10
,4865,4959,18,-9,16,-10
,4865,4949,18,-9,17,-10
,4865,4933,18,-9,18,-10
,4865,4908,18,-9,19,-10
,4865,4867,18,-9,20,-10
,4865,4804,18,-9,21,-10
,4865,4965,18,-9,15,-11
,4865,4959,18,-9,16,-11
,4865,4950,18,-9,17,-11
,4865,4934,18,-9,18,-11
,4865,4908,18,-9,19,-11
,4865,4868,18,-9,20,-11
,4865,4805,18,-9,21,-11
,4865,4965,18,-9,15,-12
,4865,4959,18,-9,16,-12
,4865,4950,18,-9,17,-12
,4865,4934,18,-9,18,-12
,4865,4909,18,-9,19,-12
,4865,4868,18,-9,20,-12
,4865,4805,18,-9,21,-12
199,4952,4964,9,-9,6,-6
,4952,4967,9,-9,7,-6
,4952,4971,9,-9,8,-6
,4952,4974,9,-9,9,-6
,4952,4977,9,-9,10,-6
,4952,4980,9,-9,11,-6
,4952,4981,9,-9,12,-6
,4952,4964,9,-9,6,-7
,4952,4968,9,-9,7,-7
,4952,4971,9,-9,8,-7
,4952,4975,9,-9,9,-7
,4952,4977,9,-9,10,-7
,4952,4980,9,-9,11,-7
,4952,4981,9,-9,12,-7
,4952,4965,9,-9,6,-8
,4952,4968,9,-9,7,-8
,4952,4972,9,-9,8,-8
,4952,4975,9,-9,9,-8
,4952,4978,9,-9,10,-8
,4952,4980,9,-9,11,-8
,4952,4982,9,-9,12,-8
,4952,4966,9,-9,6,-9
,4952,4969,9,-9,7,-9
,4952,4973,9,-9,8,-9
,4952,4976,9,-9,9,-9
,4952,4979,9,-9,10,-9
,4952,4981,9,-9,11,-9
,4952,4982,9,-9,12,-9
,4952,4967,9,-9,6,-10
,4952,4970,9,-9,7,-10
,4952,4973,9,-9,8,-10
,4952,4976,9,-9,9,-10
,4952,4979,9,-9,10,-10
,4952,4982,9,-9,11,-10
,4952,4983,9,-9,12,-10
,4952,4967,9,-9,6,-11
,4952,4970,9,-9,7,-11
,4952,4974,9,-9,8,-11
,4952,4977,9,-9,9,-11
,4952,4980,9,-9,10,-11
,4952,4982,9,-9,11,-11
,4952,4983,9,-9,12,-11
,4952,4967,9,-9,6,-12
,4952,4970,9,-9,7,-12
,4952,4973,9,-9,8,-12
,4952,4977,9,-9,9,-12
,4952,4979,9,-9,10,-12
,4952,4982,9,-9,11,-12
,4952,4983,9,-9,12,-12
82,4783,4739,0,-9,-3,-6
,4783,4814,0,-9,-2,-6
,4783,4859,0,-9,-1,-6
,4783,4886,0,-9,0,-6
,4783,4904,0,-9,1,-6
,4783,4917,0,-9,2,-6
,4783,4926,0,-9,3,-6
,4783,4740,0,-9,-3,-7
,4783,4815,0,-9,-2,-7
,4783,4859,0,-9,-1,-7
,4783,4887,0,-9,0,-7
,4783,4905,0,-9,1,-7
,4783,4918,0,-9,2,-7
,4783,4927,0,-9,3,-7
,4783,4741,0,-9,-3,-8
,4783,4817,0,-9,-2,-8
,4783,4861,0,-9,-1,-8
,4783,4888,0,-9,0,-8
,4783,4907,0,-9,1,-8
,4783,4919,0,-9,2,-8
