TLD,Dose Medida (Dm),Dose Calculada (Dc),Ponto Medido X (rm_x),Ponto Medido Y (rm_y),Ponto Calculado X (rc_x),Ponto Calculado Y (rc_y)
,4471,4486,-9,18,-8,20
,4471,4486,-9,18,-7,20
,4471,4487,-9,18,-6,20
,4471,4518,-9,18,-12,19
,4471,4518,-9,18,-11,19
,4471,4518,-9,18,-10,19
,4471,4518,-9,18,-9,19
,4471,4517,-9,18,-8,19
,4471,4517,-9,18,-7,19
,4471,4518,-9,18,-6,19
,4471,4538,-9,18,-12,18
,4471,4539,-9,18,-11,18
,4471,4539,-9,18,-10,18
,4471,4538,-9,18,-9,18
,4471,4537,-9,18,-8,18
,4471,4537,-9,18,-7,18
,4471,4538,-9,18,-6,18
,4471,4551,-9,18,-12,17
,4471,4552,-9,18,-11,17
,4471,4552,-9,18,-10,17
,4471,4551,-9,18,-9,17
,4471,4551,-9,18,-8,17
,4471,4550,-9,18,-7,17
,4471,4551,-9,18,-6,17
,4471,4559,-9,18,-12,16
,4471,4560,-9,18,-11,16
,4471,4560,-9,18,-10,16
,4471,4559,-9,18,-9,16
,4471,4559,-9,18,-8,16
,4471,4559,-9,18,-7,16
,4471,4559,-9,18,-6,16
,4471,4565,-9,18,-12,15
,4471,4565,-9,18,-11,15
,4471,4565,-9,18,-10,15
,4471,4565,-9,18,-9,15
,4471,4564,-9,18,-8,15
,4471,4564,-9,18,-7,15
,4471,4565,-9,18,-6,15
75,4452,4300,-18,18,-21,21
,4452,4352,-18,18,-20,21
,4452,4384,-18,18,-19,21
,4452,4404,-18,18,-18,21
,4452,4417,-18,18,-17,21
,4452,4426,-18,18,-16,21
,4452,4432,-18,18,-15,21
,4452,4347,-18,18,-21,20
,4452,4398,-18,18,-20,20
,4452,4431,-18,18,-19,20
,4452,4452,-18,18,-18,20
,4452,4466,-18,18,-17,20
,4452,4475,-18,18,-16,20
,4452,4481,-18,18,-15,20
,4452,4375,-18,18,-21,19
,4452,4427,-18,18,-20,19
,4452,4460,-18,18,-19,19
,4452,4482,-18,18,-18,19
,4452,4496,-18,18,-17,19
,4452,4505,-18,18,-16,19
,4452,4511,-18,18,-15,19
,4452,4393,-18,18,-21,18
,4452,4446,-18,18,-20,18
,4452,4480,-18,18,-19,18
,4452,4502,-18,18,-18,18
,4452,4516,-18,18,-17,18
,4452,4526,-18,18,-16,18
,4452,4532,-18,18,-15,18
,4452,4404,-18,18,-21,17
,4452,4457,-18,18,-20,17
,4452,4492,-18,18,-19,17
,4452,4514,-18,18,-18,17
,4452,4529,-18,18,-17,17
,4452,4538,-18,18,-16,17
,4452,4544,-18,18,-15,17
,4452,4411,-18,18,-21,16
,4452,4465,-18,18,-20,16
,4452,4500,-18,18,-19,16
,4452,4522,-18,18,-18,16
,4452,4537,-18,18,-17,16
,4452,4546,-18,18,-16,16
,4452,4552,-18,18,-15,16
,4452,4416,-18,18,-21,15
,4452,4470,-18,18,-20,15
,4452,4505,-18,18,-19,15
,4452,4527,-18,18,-18,15
,4452,4542,-18,18,-17,15
,4452,4551,-18,18,-16,15
,4452,4557,-18,18,-15,15
190,4489,4563,18,9,15,12
,4489,4557,18,9,16,12
,4489,4547,18,9,17,12
,4489,4532,18,9,18,12
,4489,4509,18,9,19,12
,4489,4474,18,9,20,12
,4489,4419,18,9,21,12
,4489,4563,18,9,15,11
,4489,4557,18,9,16,11
,4489,4547,18,9,17,11
,4489,4532,18,9,18,11
,4489,4509,18,9,19,11
,4489,4474,18,9,20,11
,4489,4419,18,9,21,11
,4489,4562,18,9,15,10
,4489,4556,18,9,16,10
,4489,4546,18,9,17,10
,4489,4531,18,9,18,10
,4489,4508,18,9,19,10
,4489,4473,18,9,20,10
,4489,4418,18,9,21,10
,4489,4562,18,9,15,9
,4489,4555,18,9,16,9
,4489,4545,18,9,17,9
,4489,4530,18,9,18,9
,4489,4507,18,9,19,9
,4489,4472,18,9,20,9
,4489,4417,18,9,21,9
,4489,4561,18,9,15,8
,4489,4554,18,9,16,8
,4489,4545,18,9,17,8
,4489,4529,18,9,18,8
,4489,4506,18,9,19,8
,4489,4471,18,9,20,8
,4489,4416,18,9,21,8
,4489,4560,18,9,15,7
,4489,4554,18,9,16,7
,4489,4544,18,9,17,7
,4489,4529,18,9,18,7
,4489,4506,18,9,19,7
,4489,4470,18,9,20,7
,4489,4416,18,9,21,7
,4489,4560,18,9,15,6
,4489,4554,18,9,16,6
,4489,4544,18,9,17,6
,4489,4529,18,9,18,6
,4489,4506,18,9,19,6
,4489,4471,18,9,20,6
,4489,4416,18,9,21,6
159,4519,4569,9,9,6,12
,4519,4569,9,9,7,12
,4519,4569,9,9,8,12
,4519,4570,9,9,9,12
,4519,4570,9,9,10,12
,4519,4571,9,9,11,12
,4519,4570,9,9,12,12
,4519,4569,9,9,6,11
,4519,4569,9,9,7,11
,4519,4569,9,9,8,11
,4519,4570,9,9,9,11
,4519,4571,9,9,10,11
,4519,4571,9,9,11,11
,4519,4570,9,9,12,11
,4519,4569,9,9,6,10
,4519,4569,9,9,7,10
,4519,4569,9,9,8,10
,4519,4570,9,9,9,10
,4519,4570,9,9,10,10
,4519,4570,9,9,11,10
,4519,4570,9,9,12,10
,4519,4568,9,9,6,9
,4519,4568,9,9,7,9
,4519,4568,9,9,8,9
,4519,4569,9,9,9,9
,4519,4569,9,9,10,9
,4519,4570,9,9,11,9
,4519,4569,9,9,12,9
,4519,4567,9,9,6,8
,4519,4567,9,9,7,8
,4519,4567,9,9,8,8
,4519,4568,9,9,9,8
,4519,4569,9,9,10,8
,4519,4569,9,9,11,8
,4519,4568,9,9,12,8
,4519,4566,9,9,6,7
,4519,4566,9,9,7,7
,4519,4567,9,9,8,7
,4519,4567,9,9,9,7
,4519,4568,9,9,10,7
,4519,4568,9,9,11,7
,4519,4568,9,9,12,7
,4519,4566,9,9,6,6
,4519,4566,9,9,7,6
,4519,4566,9,9,8,6
,4519,4567,9,9,9,6
,4519,4568,9,9,10,6
,4519,4568,9,9,11,6
,4519,4568,9,9,12,6
157,4567,4571,0,9,-3,12
,4567,4571,0,9,-2,12
,4567,4571,0,9,-1,12
,4567,4571,0,9,0,12
,4567,4571,0,9,1,12
,4567,4570,0,9,2,12
,4567,4570,0,9,3,12
,4567,4571,0,9,-3,11
,4567,4571,0,9,-2,11
,4567,4571,0,9,-1,11
,4567,4571,0,9,0,11
,4567,4570,0,9,1,11
,4567,4570,0,9,2,11
,4567,4570,0,9,3,11
,4567,4570,0,9,-3,10
,4567,4571,0,9,-2,10
,4567,4570,0,9,-1,10
,4567,4570,0,9,0,10
,4567,4570,0,9,1,10
,4567,4569,0,9,2,10
,4567,4569,0,9,3,10
,4567,4569,0,9,-3,9
,4567,4569,0,9,-2,9
,4567,4569,0,9,-1,9
,4567,4569,0,9,0,9
,4567,4569,0,9,1,9
,4567,4568,0,9,2,9
,4567,4568,0,9,3,9
,4567,4568,0,9,-3,8
,4567,4568,0,9,-2,8
,4567,4568,0,9,-1,8
,4567,4567,0,9,0,8
,4567,4567,0,9,1,8
,4567,4567,0,9,2,8
,4567,4567,0,9,3,8
,4567,4567,0,9,-3,7
,4567,4567,0,9,-2,7
,4567,4567,0,9,-1,7
,4567,4566,0,9,0,7
,4567,4566,0,9,1,7
,4567,4566,0,9,2,7
,4567,4566,0,9,3,7
,4567,4566,0,9,-3,6
,4567,4566,0,9,-2,6
,4567,4566,0,9,-1,6
,4567,4565,0,9,0,6
,4567,4565,0,9,1,6
,4567,4565,0,9,2,6
,4567,4565,0,9,3,6
215,4501,4570,-9,9,-12,12
,4501,4571,-9,9,-11,12
,4501,4571,-9,9,-10,12
,4501,4571,-9,9,-9,12
,4501,4570,-9,9,-8,12
,4501,4570,-9,9,-7,12
,4501,4570,-9,9,-6,12
,4501,4570,-9,9,-12,11
,4501,4571,-9,9,-11,11
,4501,4571,-9,9,-10,11
,4501,4571,-9,9,-9,11
,4501,4570,-9,9,-8,11
,4501,4570,-9,9,-7,11
,4501,4570,-9,9,-6,11
,4501,4570,-9,9,-12,10
,4501,4570,-9,9,-11,10
,4501,4570,-9,9,-10,10
,4501,4570,-9,9,-9,10
,4501,4570,-9,9,-8,10
,4501,4570,-9,9,-7,10
,4501,4570,-9,9,-6,10
,4501,4569,-9,9,-12,9
,4501,4570,-9,9,-11,9
,4501,4570,-9,9,-10,9
,4501,4569,-9,9,-9,9
,4501,4569,-9,9,-8,9
,4501,4569,-9,9,-7,9
,4501,4569,-9,9,-6,9
,4501,4568,-9,9,-12,8
,4501,4569,-9,9,-11,8
,4501,4569,-9,9,-10,8
,4501,4569,-9,9,-9,8
,4501,4568,-9,9,-8,8
,4501,4568,-9,9,-7,8
,4501,4568,-9,9,-6,8
,4501,4568,-9,9,-12,7
,4501,4568,-9,9,-11,7
,4501,4568,-9,9,-10,7
,4501,4568,-9,9,-9,7
,4501,4567,-9,9,-8,7
,4501,4567,-9,9,-7,7
,4501,4567,-9,9,-6,7
,4501,4568,-9,9,-12,6
,4501,4568,-9,9,-11,6
,4501,4568,-9,9,-10,6
,4501,4568,-9,9,-9,6
,4501,4567,-9,9,-8,6
,4501,4567,-9,9,-7,6
,4501,4566,-9,9,-6,6
210,4519,4420,-18,9,-21,12
,4519,4474,-18,9,-20,12
,4519,4509,-18,9,-19,12
,4519,4532,-18,9,-18,12
,4519,4547,-18,9,-17,12
,4519,4556,-18,9,-16,12
,4519,4563,-18,9,-15,12
,4519,4420,-18,9,-21,11
,4519,4474,-18,9,-20,11
,4519,4509,-18,9,-19,11
,4519,4532,-18,9,-18,11
,4519,4547,-18,9,-17,11
,4519,4556,-18,9,-16,11
,4519,4563,-18,9,-15,11
,4519,4420,-18,9,-21,10
,4519,4474,-18,9,-20,10
,4519,4508,-18,9,-19,10
,4519,4531,-18,9,-18,10
,4519,4546,-18,9,-17,10
,4519,4556,-18,9,-16,10
,4519,4562,-18,9,-15,10
,4519,4419,-18,9,-21,9
,4519,4473,-18,9,-20,9
,4519,4507,-18,9,-19,9
,4519,4530,-18,9,-18,9
,4519,4545,-18,9,-17,9
,4519,4555,-18,9,-16,9
,4519,4561,-18,9,-15,9
,4519,4418,-18,9,-21,8
,4519,4472,-18,9,-20,8
,4519,4506,-18,9,-19,8
,4519,4529,-18,9,-18,8
,4519,4544,-18,9,-17,8
,4519,4554,-18,9,-16,8
,4519,4560,-18,9,-15,8
,4519,4417,-18,9,-21,7
,4519,4471,-18,9,-20,7
,4519,4506,-18,9,-19,7
,4519,4529,-18,9,-18,7
,4519,4544,-18,9,-17,7
,4519,4553,-18,9,-16,7
,4519,4560,-18,9,-15,7
,4519,4417,-18,9,-21,6
,4519,4471,-18,9,-20,6
,4519,4506,-18,9,-19,6
,4519,4529,-18,9,-18,6
,4519,4544,-18,9,-17,6
,4519,4554,-18,9,-16,6
,4519,4560,-18,9,-15,6
204,4486,4561,18,0,15,3
,4486,4555,18,0,16,3
,4486,4545,18,0,17,3
,4486,4530,18,0,18,3
,4486,4507,18,0,19,3
,4486,4471,18,0,20,3
,4486,4417,18,0,21,3
,4486,4561,18,0,15,2
,4486,4555,18,0,16,2
,4486,4545,18,0,17,2
,4486,4530,18,0,18,2
,4486,4507,18,0,19,2
,4486,4471,18,0,20,2
,4486,4417,18,0,21,2
,4486,4561,18,0,15,1
,4486,4555,18,0,16,1
,4486,4545,18,0,17,1
,4486,4530,18,0,18,1
,4486,4507,18,0,19,1
,4486,4472,18,0,20,1
,4486,4418,18,0,21,1
,4486,4561,18,0,15,0
,4486,4555,18,0,16,0
,4486,4545,18,0,17,0
,4486,4530,18,0,18,0
,4486,4507,18,0,19,0
,4486,4472,18,0,20,0
,4486,4418,18,0,21,0
,4486,4561,18,0,15,-1
,4486,4555,18,0,16,-1
,4486,4545,18,0,17,-1
,4486,4530,18,0,18,-1
,4486,4507,18,0,19,-1
,4486,4472,18,0,20,-1
,4486,4418,18,0,21,-1
,4486,4561,18,0,15,-2
,4486,4555,18,0,16,-2
,4486,4545,18,0,17,-2
,4486,4530,18,0,18,-2
,4486,4507,18,0,19,-2
,4486,4472,18,0,20,-2
,4486,4418,18,0,21,-2
,4486,4561,18,0,15,-3
,4486,4555,18,0,16,-3
,4486,4545,18,0,17,-3
,4486,4530,18,0,18,-3
,4486,4507,18,0,19,-3
,4486,4472,18,0,20,-3
,4486,4418,18,0,21,-3
119,4485,4564,9,0,6,3
,4485,4565,9,0,7,3
,4485,4566,9,0,8,3
,4485,4567,9,0,9,3
,4485,4568,9,0,10,3
,4485,4568,9,0,11,3
,4485,4568,9,0,12,3
,4485,4564,9,0,6,2
,4485,4565,9,0,7,2
,4485,4566,9,0,8,2
,4485,4567,9,0,9,2
,4485,4568,9,0,10,2
,4485,4568,9,0,11,2
,4485,4568,9,0,12,2
,4485,4564,9,0,6,1
,4485,4565,9,0,7,1
,4485,4566,9,0,8,1
,4485,4567,9,0,9,1
,4485,4568,9,0,10,1
,4485,4568,9,0,11,1
,4485,4568,9,0,12,1
,4485,4564,9,0,6,0
,4485,4565,9,0,7,0
,4485,4566,9,0,8,0
,4485,4567,9,0,9,0
,4485,4568,9,0,10,0
,4485,4568,9,0,11,0
,4485,4568,9,0,12,0
,4485,4564,9,0,6,-1
,4485,4565,9,0,7,-1
,4485,4566,9,0,8,-1
,4485,4567,9,0,9,-1
,4485,4568,9,0,10,-1
,4485,4568,9,0,11,-1
,4485,4568,9,0,12,-1
,4485,4564,9,0,6,-2
,4485,4565,9,0,7,-2
,4485,4566,9,0,8,-2
,4485,4567,9,0,9,-2
,4485,4568,9,0,10,-2
,4485,4568,9,0,11,-2
,4485,4568,9,0,12,-2
,4485,4565,9,0,6,-3
,4485,4565,9,0,7,-3
,4485,4566,9,0,8,-3
,4485,4567,9,0,9,-3
,4485,4568,9,0,10,-3
,4485,4568,9,0,11,-3
,4485,4568,9,0,12,-3
246,4502,4564,0,0,-3,3
,4502,4563,0,0,-2,3
,4502,4563,0,0,-1,3
,4502,4562,0,0,0,3
,4502,4562,0,0,1,3
,4502,4562,0,0,2,3
,4502,4563,0,0,3,3
,4502,4563,0,0,-3,2
,4502,4562,0,0,-2,2
,4502,4562,0,0,-1,2
,4502,4561,0,0,0,2
,4502,4561,0,0,1,2
,4502,4561,0,0,2,2
,4502,4562,0,0,3,2
,4502,4563,0,0,-3,1
,4502,4562,0,0,-2,1
,4502,4561,0,0,-1,1
,4502,4560,0,0,0,1
,4502,4560,0,0,1,1
,4502,4561,0,0,2,1
,4502,4562,0,0,3,1
,4502,4563,0,0,-3,0
,4502,4562,0,0,-2,0
,4502,4561,0,0,-1,0
,4502,4560,0,0,0,0
,4502,4560,0,0,1,0
,4502,4561,0,0,2,0
,4502,4562,0,0,3,0
,4502,4563,0,0,-3,-1
,4502,4562,0,0,-2,-1
,4502,4561,0,0,-1,-1
,4502,4561,0,0,0,-1
,4502,4561,0,0,1,-1
,4502,4561,0,0,2,-1
,4502,4562,0,0,3,-1
,4502,4564,0,0,-3,-2
,4502,4563,0,0,-2,-2
,4502,4562,0,0,-1,-2
,4502,4562,0,0,0,-2
,4502,4562,0,0,1,-2
,4502,4562,0,0,2,-2
,4502,4562,0,0,3,-2
,4502,4564,0,0,-3,-3
,4502,4564,0,0,-2,-3
,4502,4563,0,0,-1,-3
,4502,4563,0,0,0,-3
,4502,4562,0,0,1,-3
,4502,4563,0,0,2,-3
,4502,4563,0,0,3,-3
154,4530,4568,-9,0,-12,3
,4530,4568,-9,0,-11,3
,4530,4568,-9,0,-10,3
,4530,4567,-9,0,-9,3
,4530,4566,-9,0,-8,3
,4530,4566,-9,0,-7,3
,4530,4565,-9,0,-6,3
,4530,4568,-9,0,-12,2
,4530,4568,-9,0,-11,2
,4530,4568,-9,0,-10,2
,4530,4567,-9,0,-9,2
,4530,4566,-9,0,-8,2
,4530,4565,-9,0,-7,2
,4530,4565,-9,0,-6,2
,4530,4568,-9,0,-12,1
,4530,4568,-9,0,-11,1
,4530,4568,-9,0,-10,1
,4530,4567,-9,0,-9,1
,4530,4566,-9,0,-8,1
,4530,4565,-9,0,-7,1
,4530,4565,-9,0,-6,1
,4530,4568,-9,0,-12,0
,4530,4568,-9,0,-11,0
,4530,4568,-9,0,-10,0
,4530,4567,-9,0,-9,0
,4530,4566,-9,0,-8,0
,4530,4566,-9,0,-7,0
,4530,4565,-9,0,-6,0
,4530,4568,-9,0,-12,-1
,4530,4569,-9,0,-11,-1
,4530,4568,-9,0,-10,-1
,4530,4568,-9,0,-9,-1
,4530,4566,-9,0,-8,-1
,4530,4566,-9,0,-7,-1
,4530,4565,-9,0,-6,-1
,4530,4568,-9,0,-12,-2
,4530,4569,-9,0,-11,-2
,4530,4568,-9,0,-10,-2
,4530,4568,-9,0,-9,-2
,4530,4567,-9,0,-8,-2
,4530,4566,-9,0,-7,-2
,4530,4565,-9,0,-6,-2
,4530,4568,-9,0,-12,-3
,4530,4569,-9,0,-11,-3
,4530,4568,-9,0,-10,-3
,4530,4568,-9,0,-9,-3
,4530,4567,-9,0,-8,-3
,4530,4566,-9,0,-7,-3
,4530,4566,-9,0,-6,-3
206,4476,4418,-18,0,-21,3
,4476,4472,-18,0,-20,3
,4476,4507,-18,0,-19,3
,4476,4529,-18,0,-18,3
,4476,4544,-18,0,-17,3
,4476,4554,-18,0,-16,3
,4476,4561,-18,0,-15,3
,4476,4419,-18,0,-21,2
,4476,4472,-18,0,-20,2
,4476,4507,-18,0,-19,2
,4476,4530,-18,0,-18,2
,4476,4545,-18,0,-17,2
,4476,4554,-18,0,-16,2
,4476,4561,-18,0,-15,2
,4476,4419,-18,0,-21,1
,4476,4473,-18,0,-20,1
,4476,4507,-18,0,-19,1
,4476,4530,-18,0,-18,1
,4476,4545,-18,0,-17,1
,4476,4555,-18,0,-16,1
,4476,4561,-18,0,-15,1
,4476,4419,-18,0,-21,0
,4476,4473,-18,0,-20,0
,4476,4507,-18,0,-19,0
,4476,4530,-18,0,-18,0
,4476,4545,-18,0,-17,0
,4476,4555,-18,0,-16,0
,4476,4561,-18,0,-15,0
,4476,4419,-18,0,-21,-1
,4476,4473,-18,0,-20,-1
,4476,4507,-18,0,-19,-1
,4476,4530,-18,0,-18,-1
,4476,4545,-18,0,-17,-1
,4476,4555,-18,0,-16,-1
,4476,4561,-18,0,-15,-1
,4476,4419,-18,0,-21,-2
,4476,4473,-18,0,-20,-2
,4476,4507,-18,0,-19,-2
,4476,4530,-18,0,-18,-2
,4476,4545,-18,0,-17,-2
,4476,4555,-18,0,-16,-2
,4476,4561,-18,0,-15,-2
,4476,4419,-18,0,-21,-3
,4476,4473,-18,0,-20,-3
,4476,4507,-18,0,-19,-3
,4476,4530,-18,0,-18,-3
,4476,4545,-18,0,-17,-3
,4476,4555,-18,0,-16,-3
,4476,4561,-18,0,-15,-3
97,4488,4560,18,-9,15,-6
,4488,4554,18,-9,16,-6
,4488,4544,18,-9,17,-6
,4488,4529,18,-9,18,-6
,4488,4506,18,-9,19,-6
,4488,4471,18,-9,20,-6
,4488,4416,18,-9,21,-6
,4488,4560,18,-9,15,-7
,4488,4554,18,-9,16,-7
,4488,4544,18,-9,17,-7
,4488,4529,18,-9,18,-7
,4488,4506,18,-9,19,-7
,4488,4470,18,-9,20,-7
,4488,4416,18,-9,21,-7
,4488,4560,18,-9,15,-8
,4488,4554,18,-9,16,-8
,4488,4544,18,-9,17,-8
,4488,4529,18,-9,18,-8
,4488,4506,18,-9,19,-8
,4488,4471,18,-9,20,-8
,4488,4416,18,-9,21,-8
,4488,4561,18,-9,15,-9
,4488,4555,18,-9,16,-9
,4488,4545,18,-9,17,-9
,4488,4530,18,-9,18,-9
,4488,4507,18,-9,19,-9
,4488,4472,18,-9,20,-9
,4488,4417,18,-9,21,-9
,4488,4562,18,-9,15,-10
,4488,4556,18,-9,16,-10
,4488,4546,18,-9,17,-10
,4488,4531,18,-9,18,-10
,4488,4508,18,-9,19,-10
,4488,4473,18,-9,20,-10
,4488,4418,18,-9,21,-10
,4488,4562,18,-9,15,-11
,4488,4556,18,-9,16,-11
,4488,4546,18,-9,17,-11
,4488,4531,18,-9,18,-11
,4488,4508,18,-9,19,-11
,4488,4473,18,-9,20,-11
,4488,4419,18,-9,21,-11
,4488,4562,18,-9,15,-12
,4488,4556,18,-9,16,-12
,4488,4546,18,-9,17,-12
,4488,4532,18,-9,18,-12
,4488,4509,18,-9,19,-12
,4488,4473,18,-9,20,-12
,4488,4419,18,-9,21,-12
247,4555,4566,9,-9,6,-6
,4555,4566,9,-9,7,-6
,4555,4566,9,-9,8,-6
,4555,4567,9,-9,9,-6
,4555,4568,9,-9,10,-6
,4555,4568,9,-9,11,-6
,4555,4568,9,-9,12,-6
,4555,4566,9,-9,6,-7
,4555,4566,9,-9,7,-7
,4555,4566,9,-9,8,-7
,4555,4567,9,-9,9,-7
,4555,4568,9,-9,10,-7
,4555,4568,9,-9,11,-7
,4555,4568,9,-9,12,-7
,4555,4566,9,-9,6,-8
,4555,4566,9,-9,7,-8
,4555,4567,9,-9,8,-8
,4555,4568,9,-9,9,-8
,4555,4568,9,-9,10,-8
,4555,4568,9,-9,11,-8
,4555,4568,9,-9,12,-8
,4555,4567,9,-9,6,-9
,4555,4567,9,-9,7,-9
,4555,4568,9,-9,8,-9
,4555,4568,9,-9,9,-9
,4555,4569,9,-9,10,-9
,4555,4569,9,-9,11,-9
,4555,4569,9,-9,12,-9
,4555,4568,9,-9,6,-10
,4555,4568,9,-9,7,-10
,4555,4568,9,-9,8,-10
,4555,4569,9,-9,9,-10
,4555,4569,9,-9,10,-10
,4555,4570,9,-9,11,-10
,4555,4569,9,-9,12,-10
,4555,4568,9,-9,6,-11
,4555,4568,9,-9,7,-11
,4555,4569,9,-9,8,-11
,4555,4569,9,-9,9,-11
,4555,4570,9,-9,10,-11
,4555,4570,9,-9,11,-11
,4555,4569,9,-9,12,-11
,4555,4568,9,-9,6,-12
,4555,4568,9,-9,7,-12
,4555,4568,9,-9,8,-12
,4555,4569,9,-9,9,-12
,4555,4569,9,-9,10,-12
,4555,4570,9,-9,11,-12
,4555,4569,9,-9,12,-12
54,4548,4566,0,-9,-3,-6
,4548,4566,0,-9,-2,-6
,4548,4565,0,-9,-1,-6
,4548,4565,0,-9,0,-6
,4548,4565,0,-9,1,-6
,4548,4565,0,-9,2,-6
,4548,4565,0,-9,3,-6
,4548,4567,0,-9,-3,-7
,4548,4566,0,-9,-2,-7
,4548,4566,0,-9,-1,-7
,4548,4566,0,-9,0,-7
,4548,4566,0,-9,1,-7
,4548,4566,0,-9,2,-7
,4548,4565,0,-9,3,-7
,4548,4567,0,-9,-3,-8
,4548,4567,0,-9,-2,-8
,4548,4567,0,-9,-1,-8
,4548,4567,0,-9,0,-8
,4548,4567,0,-9,1,-8
,4548,4566,0,-9,2,-8
