TLD,Dose Medida (Dm),Dose Calculada (Dc),Ponto Medido X (rm_x),Ponto Medido Y (rm_y),Ponto Calculado X (rc_x),Ponto Calculado Y (rc_y)
,4849,4930,-18,18,-16,17
,4849,4936,-18,18,-15,17
,4849,4779,-18,18,-21,16
,4849,4842,-18,18,-20,16
,4849,4883,-18,18,-19,16
,4849,4909,-18,18,-18,16
,4849,4926,-18,18,-17,16
,4849,4936,-18,18,-16,16
,4849,4943,-18,18,-15,16
,4849,4782,-18,18,-21,15
,4849,4845,-18,18,-20,15
,4849,4886,-18,18,-19,15
,4849,4912,-18,18,-18,15
,4849,4929,-18,18,-17,15
,4849,4939,-18,18,-16,15
,4849,4946,-18,18,-15,15
173,4870,4954,18,9,15,12
,4870,4948,18,9,16,12
,4870,4937,18,9,17,12
,4870,4920,18,9,18,12
,4870,4893,18,9,19,12
,4870,4852,18,9,20,12
,4870,4788,18,9,21,12
,4870,4950,18,9,15,11
,4870,4943,18,9,16,11
,4870,4932,18,9,17,11
,4870,4915,18,9,18,11
,4870,4888,18,9,19,11
,4870,4848,18,9,20,11
,4870,4784,18,9,21,11
,4870,4943,18,9,15,10
,4870,4936,18,9,16,10
,4870,4926,18,9,17,10
,4870,4909,18,9,18,10
,4870,4882,18,9,19,10
,4870,4841,18,9,20,10
,4870,4778,18,9,21,10
,4870,4935,18,9,15,9
,4870,4928,18,9,16,9
,4870,4917,18,9,17,9
,4870,4900,18,9,18,9
,4870,4874,18,9,19,9
,4870,4833,18,9,20,9
,4870,4770,18,9,21,9
,4870,4923,18,9,15,8
,4870,4917,18,9,16,8
,4870,4906,18,9,17,8
,4870,4889,18,9,18,8
,4870,4863,18,9,19,8
,4870,4823,18,9,20,8
,4870,4759,18,9,21,8
,4870,4908,18,9,15,7
,4870,4902,18,9,16,7
,4870,4891,18,9,17,7
,4870,4875,18,9,18,7
,4870,4849,18,9,19,7
,4870,4809,18,9,20,7
,4870,4746,18,9,21,7
,4870,4887,18,9,15,6
,4870,4881,18,9,16,6
,4870,4871,18,9,17,6
,4870,4855,18,9,18,6
,4870,4829,18,9,19,6
,4870,4790,18,9,20,6
,4870,4728,18,9,21,6
108,4907,4961,9,9,6,12
,4907,4961,9,9,7,12
,4907,4961,9,9,8,12
,4907,4962,9,9,9,12
,4907,4962,9,9,10,12
,4907,4963,9,9,11,12
,4907,4962,9,9,12,12
,4907,4956,9,9,6,11
,4907,4956,9,9,7,11
,4907,4956,9,9,8,11
,4907,4957,9,9,9,11
,4907,4958,9,9,10,11
,4907,4958,9,9,11,11
,4907,4957,9,9,12,11
,4907,4949,9,9,6,10
,4907,4949,9,9,7,10
,4907,4950,9,9,8,10
,4907,4950,9,9,9,10
,4907,4951,9,9,10,10
,4907,4951,9,9,11,10
,4907,4951,9,9,12,10
,4907,4940,9,9,6,9
,4907,4940,9,9,7,9
,4907,4941,9,9,8,9
,4907,4942,9,9,9,9
,4907,4942,9,9,10,9
,4907,4943,9,9,11,9
,4907,4942,9,9,12,9
,4907,4929,9,9,6,8
,4907,4929,9,9,7,8
,4907,4929,9,9,8,8
,4907,4930,9,9,9,8
,4907,4931,9,9,10,8
,4907,4931,9,9,11,8
,4907,4931,9,9,12,8
,4907,4913,9,9,6,7
,4907,4913,9,9,7,7
,4907,4914,9,9,8,7
,4907,4915,9,9,9,7
,4907,4916,9,9,10,7
,4907,4916,9,9,11,7
,4907,4916,9,9,12,7
,4907,4891,9,9,6,6
,4907,4891,9,9,7,6
,4907,4892,9,9,8,6
,4907,4893,9,9,9,6
,4907,4894,9,9,10,6
,4907,4894,9,9,11,6
,4907,4894,9,9,12,6
153,4911,4962,0,9,-3,12
,4911,4962,0,9,-2,12
,4911,4962,0,9,-1,12
,4911,4962,0,9,0,12
,4911,4962,0,9,1,12
,4911,4961,0,9,2,12
,4911,4961,0,9,3,12
,4911,4957,0,9,-3,11
,4911,4957,0,9,-2,11
,4911,4957,0,9,-1,11
,4911,4957,0,9,0,11
,4911,4956,0,9,1,11
,4911,4956,0,9,2,11
,4911,4956,0,9,3,11
,4911,4950,0,9,-3,10
,4911,4950,0,9,-2,10
,4911,4950,0,9,-1,10
,4911,4950,0,9,0,10
,4911,4949,0,9,1,10
,4911,4949,0,9,2,10
,4911,4949,0,9,3,10
,4911,4941,0,9,-3,9
,4911,4941,0,9,-2,9
,4911,4941,0,9,-1,9
,4911,4940,0,9,0,9
,4911,4940,0,9,1,9
,4911,4940,0,9,2,9
,4911,4940,0,9,3,9
,4911,4929,0,9,-3,8
,4911,4929,0,9,-2,8
,4911,4929,0,9,-1,8
,4911,4928,0,9,0,8
,4911,4928,0,9,1,8
,4911,4928,0,9,2,8
,4911,4928,0,9,3,8
,4911,4913,0,9,-3,7
,4911,4913,0,9,-2,7
,4911,4912,0,9,-1,7
,4911,4912,0,9,0,7
,4911,4912,0,9,1,7
,4911,4912,0,9,2,7
,4911,4912,0,9,3,7
,4911,4890,0,9,-3,6
,4911,4890,0,9,-2,6
,4911,4890,0,9,-1,6
,4911,4889,0,9,0,6
,4911,4889,0,9,1,6
,4911,4889,0,9,2,6
,4911,4889,0,9,3,6
114,4910,4789,-9,9,-12,12
,4910,4853,-9,9,-11,12
,4910,4893,-9,9,-10,12
,4910,4920,-9,9,-9,12
,4910,4937,-9,9,-8,12
,4910,4947,-9,9,-7,12
,4910,4954,-9,9,-6,12
,4910,4784,-9,9,-12,11
,4910,4848,-9,9,-11,11
,4910,4889,-9,9,-10,11
,4910,4915,-9,9,-9,11
,4910,4932,-9,9,-8,11
,4910,4943,-9,9,-7,11
,4910,4950,-9,9,-6,11
,4910,4778,-9,9,-12,10
,4910,4842,-9,9,-11,10
,4910,4882,-9,9,-10,10
,4910,4908,-9,9,-9,10
,4910,4925,-9,9,-8,10
,4910,4936,-9,9,-7,10
,4910,4943,-9,9,-6,10
,4910,4770,-9,9,-12,9
,4910,4834,-9,9,-11,9
,4910,4874,-9,9,-10,9
,4910,4900,-9,9,-9,9
,4910,4917,-9,9,-8,9
,4910,4928,-9,9,-7,9
,4910,4935,-9,9,-6,9
,4910,4760,-9,9,-12,8
,4910,4823,-9,9,-11,8
,4910,4863,-9,9,-10,8
,4910,4889,-9,9,-9,8
,4910,4906,-9,9,-8,8
,4910,4916,-9,9,-7,8
,4910,4923,-9,9,-6,8
,4910,4747,-9,9,-12,7
,4910,4809,-9,9,-11,7
,4910,4849,-9,9,-10,7
,4910,4875,-9,9,-9,7
,4910,4891,-9,9,-8,7
,4910,4902,-9,9,-7,7
,4910,4908,-9,9,-6,7
,4910,4728,-9,9,-12,6
,4910,4790,-9,9,-11,6
,4910,4829,-9,9,-10,6
,4910,4854,-9,9,-9,6
,4910,4870,-9,9,-8,6
,4910,4881,-9,9,-7,6
,4910,4887,-9,9,-6,6
233,4862,4789,-18,9,-21,12
,4862,4853,-18,9,-20,12
,4862,4893,-18,9,-19,12
,4862,4920,-18,9,-18,12
,4862,4937,-18,9,-17,12
,4862,4947,-18,9,-16,12
,4862,4954,-18,9,-15,12
,4862,4784,-18,9,-21,11
,4862,4848,-18,9,-20,11
,4862,4889,-18,9,-19,11
,4862,4915,-18,9,-18,11
,4862,4932,-18,9,-17,11
,4862,4943,-18,9,-16,11
,4862,4950,-18,9,-15,11
,4862,4778,-18,9,-21,10
,4862,4842,-18,9,-20,10
,4862,4882,-18,9,-19,10
,4862,4908,-18,9,-18,10
,4862,4925,-18,9,-17,10
,4862,4936,-18,9,-16,10
,4862,4943,-18,9,-15,10
,4862,4770,-18,9,-21,9
,4862,4834,-18,9,-20,9
,4862,4874,-18,9,-19,9
,4862,4900,-18,9,-18,9
,4862,4917,-18,9,-17,9
,4862,4928,-18,9,-16,9
,4862,4935,-18,9,-15,9
,4862,4760,-18,9,-21,8
,4862,4823,-18,9,-20,8
,4862,4863,-18,9,-19,8
,4862,4889,-18,9,-18,8
,4862,4906,-18,9,-17,8
,4862,4916,-18,9,-16,8
,4862,4923,-18,9,-15,8
,4862,4747,-18,9,-21,7
,4862,4809,-18,9,-20,7
,4862,4849,-18,9,-19,7
,4862,4875,-18,9,-18,7
,4862,4891,-18,9,-17,7
,4862,4902,-18,9,-16,7
,4862,4908,-18,9,-15,7
,4862,4728,-18,9,-21,6
,4862,4790,-18,9,-20,6
,4862,4829,-18,9,-19,6
,4862,4854,-18,9,-18,6
,4862,4870,-18,9,-17,6
,4862,4881,-18,9,-16,6
,4862,4887,-18,9,-15,6
129,3509,5020,18,0,15,3
,3509,5014,18,0,16,3
,3509,5005,18,0,17,3
,3509,4989,18,0,18,3
,3509,4965,18,0,19,3
,3509,4927,18,0,20,3
,3509,4867,18,0,21,3
,3509,4837,18,0,15,2
,3509,4831,18,0,16,2
,3509,4822,18,0,17,2
,3509,4807,18,0,18,2
,3509,4784,18,0,19,2
,3509,4748,18,0,20,2
,3509,4691,18,0,21,2
,3509,4348,18,0,15,1
,3509,4342,18,0,16,1
,3509,4333,18,0,17,1
,3509,4319,18,0,18,1
,3509,4296,18,0,19,1
,3509,4262,18,0,20,1
,3509,4209,18,0,21,1
,3509,3659,18,0,15,0
,3509,3653,18,0,16,0
,3509,3644,18,0,17,0
,3509,3630,18,0,18,0
,3509,3609,18,0,19,0
,3509,3577,18,0,20,0
,3509,3528,18,0,21,0
,3509,3189,18,0,15,-1
,3509,3183,18,0,16,-1
,3509,3174,18,0,17,-1
,3509,3161,18,0,18,-1
,3509,3141,18,0,19,-1
,3509,3110,18,0,20,-1
,3509,3065,18,0,21,-1
,3509,3002,18,0,15,-2
,3509,2996,18,0,16,-2
,3509,2987,18,0,17,-2
,3509,2975,18,0,18,-2
,3509,2956,18,0,19,-2
,3509,2927,18,0,20,-2
,3509,2884,18,0,21,-2
,3509,2907,18,0,15,-3
,3509,2901,18,0,16,-3
,3509,2893,18,0,17,-3
,3509,2881,18,0,18,-3
,3509,2863,18,0,19,-3
,3509,2836,18,0,20,-3
,3509,2796,18,0,21,-3
192,3531,5021,9,0,6,3
,3531,5022,9,0,7,3
,3531,5023,9,0,8,3
,3531,5024,9,0,9,3
,3531,5025,9,0,10,3
,3531,5026,9,0,11,3
,3531,5026,9,0,12,3
,3531,4837,9,0,6,2
,3531,4838,9,0,7,2
,3531,4839,9,0,8,2
,3531,4841,9,0,9,2
,3531,4842,9,0,10,2
,3531,4842,9,0,11,2
,3531,4843,9,0,12,2
,3531,4350,9,0,6,1
,3531,4350,9,0,7,1
,3531,4351,9,0,8,1
,3531,4353,9,0,9,1
,3531,4353,9,0,10,1
,3531,4354,9,0,11,1
,3531,4354,9,0,12,1
,3531,3664,9,0,6,0
,3531,3664,9,0,7,0
,3531,3665,9,0,8,0
,3531,3666,9,0,9,0
,3531,3667,9,0,10,0
,3531,3666,9,0,11,0
,3531,3666,9,0,12,0
,3531,3196,9,0,6,-1
,3531,3196,9,0,7,-1
,3531,3197,9,0,8,-1
,3531,3197,9,0,9,-1
,3531,3197,9,0,10,-1
,3531,3197,9,0,11,-1
,3531,3196,9,0,12,-1
,3531,3009,9,0,6,-2
,3531,3009,9,0,7,-2
,3531,3010,9,0,8,-2
,3531,3010,9,0,9,-2
,3531,3010,9,0,10,-2
,3531,3010,9,0,11,-2
,3531,3009,9,0,12,-2
,3531,2914,9,0,6,-3
,3531,2914,9,0,7,-3
,3531,2915,9,0,8,-3
,3531,2915,9,0,9,-3
,3531,2915,9,0,10,-3
,3531,2915,9,0,11,-3
,3531,2914,9,0,12,-3
239,3558,5019,0,0,-3,3
,3558,5019,0,0,-2,3
,3558,5018,0,0,-1,3
,3558,5018,0,0,0,3
,3558,5018,0,0,1,3
,3558,5018,0,0,2,3
,3558,5018,0,0,3,3
,3558,4836,0,0,-3,2
,3558,4835,0,0,-2,2
,3558,4834,0,0,-1,2
,3558,4833,0,0,0,2
,3558,4833,0,0,1,2
,3558,4834,0,0,2,2
,3558,4834,0,0,3,2
,3558,4348,0,0,-3,1
,3558,4347,0,0,-2,1
,3558,4346,0,0,-1,1
,3558,4346,0,0,0,1
,3558,4346,0,0,1,1
,3558,4346,0,0,2,1
,3558,4347,0,0,3,1
,3558,3663,0,0,-3,0
,3558,3662,0,0,-2,0
,3558,3661,0,0,-1,0
,3558,3661,0,0,0,0
,3558,3661,0,0,1,0
,3558,3662,0,0,2,0
,3558,3662,0,0,3,0
,3558,3196,0,0,-3,-1
,3558,3195,0,0,-2,-1
,3558,3194,0,0,-1,-1
,3558,3194,0,0,0,-1
,3558,3194,0,0,1,-1
,3558,3194,0,0,2,-1
,3558,3194,0,0,3,-1
,3558,3009,0,0,-3,-2
,3558,3009,0,0,-2,-2
,3558,3008,0,0,-1,-2
,3558,3008,0,0,0,-2
,3558,3008,0,0,1,-2
,3558,3008,0,0,2,-2
,3558,3008,0,0,3,-2
,3558,2915,0,0,-3,-3
,3558,2914,0,0,-2,-3
,3558,2914,0,0,-1,-3
,3558,2914,0,0,0,-3
,3558,2913,0,0,1,-3
,3558,2913,0,0,2,-3
,3558,2914,0,0,3,-3
96,3566,5027,-9,0,-12,3
,3566,5026,-9,0,-11,3
,3566,5026,-9,0,-10,3
,3566,5025,-9,0,-9,3
,3566,5023,-9,0,-8,3
,3566,5022,-9,0,-7,3
,3566,5022,-9,0,-6,3
,3566,4843,-9,0,-12,2
,3566,4843,-9,0,-11,2
,3566,4842,-9,0,-10,2
,3566,4841,-9,0,-9,2
,3566,4840,-9,0,-8,2
,3566,4839,-9,0,-7,2
,3566,4838,-9,0,-6,2
,3566,4354,-9,0,-12,1
,3566,4354,-9,0,-11,1
,3566,4354,-9,0,-10,1
,3566,4353,-9,0,-9,1
,3566,4352,-9,0,-8,1
,3566,4351,-9,0,-7,1
,3566,4350,-9,0,-6,1
,3566,3667,-9,0,-12,0
,3566,3667,-9,0,-11,0
,3566,3667,-9,0,-10,0
,3566,3666,-9,0,-9,0
,3566,3666,-9,0,-8,0
,3566,3665,-9,0,-7,0
,3566,3665,-9,0,-6,0
,3566,3197,-9,0,-12,-1
,3566,3197,-9,0,-11,-1
,3566,3198,-9,0,-10,-1
,3566,3197,-9,0,-9,-1
,3566,3197,-9,0,-8,-1
,3566,3197,-9,0,-7,-1
,3566,3197,-9,0,-6,-1
,3566,3009,-9,0,-12,-2
,3566,3010,-9,0,-11,-2
,3566,3010,-9,0,-10,-2
,3566,3010,-9,0,-9,-2
,3566,3010,-9,0,-8,-2
,3566,3010,-9,0,-7,-2
,3566,3010,-9,0,-6,-2
,3566,2914,-9,0,-12,-3
,3566,2915,-9,0,-11,-3
,3566,2915,-9,0,-10,-3
,3566,2915,-9,0,-9,-3
,3566,2915,-9,0,-8,-3
,3566,2915,-9,0,-7,-3
,3566,2915,-9,0,-6,-3
61,3524,4867,-18,0,-21,3
,3524,4927,-18,0,-20,3
,3524,4965,-18,0,-19,3
,3524,4989,-18,0,-18,3
,3524,5004,-18,0,-17,3
,3524,5014,-18,0,-16,3
,3524,5020,-18,0,-15,3
,3524,4692,-18,0,-21,2
,3524,4748,-18,0,-20,2
,3524,4784,-18,0,-19,2
,3524,4807,-18,0,-18,2
,3524,4822,-18,0,-17,2
,3524,4831,-18,0,-16,2
,3524,4837,-18,0,-15,2
,3524,4210,-18,0,-21,1
,3524,4263,-18,0,-20,1
,3524,4297,-18,0,-19,1
,3524,4318,-18,0,-18,1
,3524,4333,-18,0,-17,1
,3524,4342,-18,0,-16,1
,3524,4348,-18,0,-15,1
,3524,3528,-18,0,-21,0
,3524,3577,-18,0,-20,0
,3524,3609,-18,0,-19,0
,3524,3630,-18,0,-18,0
,3524,3644,-18,0,-17,0
,3524,3653,-18,0,-16,0
,3524,3659,-18,0,-15,0
,3524,3065,-18,0,-21,-1
,3524,3111,-18,0,-20,-1
,3524,3141,-18,0,-19,-1
,3524,3161,-18,0,-18,-1
,3524,3174,-18,0,-17,-1
,3524,3183,-18,0,-16,-1
,3524,3189,-18,0,-15,-1
,3524,2885,-18,0,-21,-2
,3524,2928,-18,0,-20,-2
,3524,2956,-18,0,-19,-2
,3524,2975,-18,0,-18,-2
,3524,2987,-18,0,-17,-2
,3524,2996,-18,0,-16,-2
,3524,3002,-18,0,-15,-2
,3524,2797,-18,0,-21,-3
,3524,2837,-18,0,-20,-3
,3524,2863,-18,0,-19,-3
,3524,2881,-18,0,-18,-3
,3524,2893,-18,0,-17,-3
,3524,2901,-18,0,-16,-3
,3524,2907,-18,0,-15,-3
205,2576,2632,18,-9,15,-6
,2576,2628,18,-9,16,-6
,2576,2621,18,-9,17,-6
,2576,2611,18,-9,18,-6
,2576,2595,18,-9,19,-6
,2576,2573,18,-9,20,-6
,2576,2538,18,-9,21,-6
,2576,2617,18,-9,15,-7
,2576,2613,18,-9,16,-7
,2576,2606,18,-9,17,-7
,2576,2596,18,-9,18,-7
,2576,2582,18,-9,19,-7
,2576,2559,18,-9,20,-7
,2576,2526,18,-9,21,-7
,2576,2607,18,-9,15,-8
,2576,2603,18,-9,16,-8
,2576,2597,18,-9,17,-8
,2576,2587,18,-9,18,-8
,2576,2572,18,-9,19,-8
,2576,2550,18,-9,20,-8
,2576,2517,18,-9,21,-8
,2576,2600,18,-9,15,-9
,2576,2596,18,-9,16,-9
,2576,2590,18,-9,17,-9
,2576,2580,18,-9,18,-9
,2576,2566,18,-9,19,-9
,2576,2544,18,-9,20,-9
,2576,2511,18,-9,21,-9
,2576,2595,18,-9,15,-10
,2576,2591,18,-9,16,-10
,2576,2584,18,-9,17,-10
,2576,2575,18,-9,18,-10
,2576,2561,18,-9,19,-10
,2576,2539,18,-9,20,-10
,2576,2506,18,-9,21,-10
,2576,2590,18,-9,15,-11
,2576,2586,18,-9,16,-11
,2576,2580,18,-9,17,-11
,2576,2571,18,-9,18,-11
,2576,2557,18,-9,19,-11
,2576,2535,18,-9,20,-11
,2576,2503,18,-9,21,-11
,2576,2586,18,-9,15,-12
,2576,2582,18,-9,16,-12
,2576,2576,18,-9,17,-12
,2576,2567,18,-9,18,-12
,2576,2553,18,-9,19,-12
,2576,2532,18,-9,20,-12
,2576,2499,18,-9,21,-12
219,2576,2639,9,-9,6,-6
,2576,2639,9,-9,7,-6
,2576,2639,9,-9,8,-6
,2576,2639,9,-9,9,-6
,2576,2639,9,-9,10,-6
,2576,2639,9,-9,11,-6
,2576,2638,9,-9,12,-6
,2576,2625,9,-9,6,-7
,2576,2624,9,-9,7,-7
,2576,2624,9,-9,8,-7
,2576,2625,9,-9,9,-7
,2576,2624,9,-9,10,-7
,2576,2624,9,-9,11,-7
,2576,2624,9,-9,12,-7
,2576,2614,9,-9,6,-8
,2576,2614,9,-9,7,-8
,2576,2614,9,-9,8,-8
,2576,2614,9,-9,9,-8
,2576,2614,9,-9,10,-8
,2576,2614,9,-9,11,-8
,2576,2613,9,-9,12,-8
,2576,2607,9,-9,6,-9
,2576,2607,9,-9,7,-9
,2576,2607,9,-9,8,-9
,2576,2607,9,-9,9,-9
,2576,2607,9,-9,10,-9
,2576,2607,9,-9,11,-9
,2576,2606,9,-9,12,-9
,2576,2601,9,-9,6,-10
,2576,2601,9,-9,7,-10
,2576,2601,9,-9,8,-10
,2576,2601,9,-9,9,-10
,2576,2601,9,-9,10,-10
,2576,2601,9,-9,11,-10
,2576,2600,9,-9,12,-10
,2576,2597,9,-9,6,-11
,2576,2596,9,-9,7,-11
,2576,2596,9,-9,8,-11
,2576,2596,9,-9,9,-11
,2576,2596,9,-9,10,-11
,2576,2596,9,-9,11,-11
,2576,2596,9,-9,12,-11
,2576,2592,9,-9,6,-12
,2576,2592,9,-9,7,-12
,2576,2592,9,-9,8,-12
,2576,2592,9,-9,9,-12
,2576,2592,9,-9,10,-12
,2576,2592,9,-9,11,-12
,2576,2592,9,-9,12,-12
231,2589,2640,0,-9,-3,-6
,2589,2640,0,-9,-2,-6
,2589,2640,0,-9,-1,-6
,2589,2640,0,-9,0,-6
,2589,2639,0,-9,1,-6
,2589,2639,0,-9,2,-6
,2589,2639,0,-9,3,-6
,2589,2626,0,-9,-3,-7
,2589,2626,0,-9,-2,-7
,2589,2625,0,-9,-1,-7
,2589,2625,0,-9,0,-7
,2589,2625,0,-9,1,-7
,2589,2625,0,-9,2,-7
,2589,2625,0,-9,3,-7
,2589,2616,0,-9,-3,-8
,2589,2616,0,-9,-2,-8
,2589,2615,0,-9,-1,-8
,2589,2615,0,-9,0,-8
,2589,2615,0,-9,1,-8
,2589,2615,0,-9,2,-8
